1,0.911
2,0.943
3,0.943
4,0.938
5,0.933
6,0.945
7,0.929
8,0.948
9,0.929
10,0.942
26,0.801
vanilla,0.887
random,0.86
6,0.866
6,0.954
6,0.868
6,0.943
6,0.953
