1,0.999
2,0.999
3,0.998
4,1.0
5,0.997
6,0.999
7,0.999
8,0.993
9,0.992
10,0.989
26,0.931
vanilla,0.981
random,0.957
6,0.993
6,0.935
6,0.998
6,0.998
6,0.933
