1,0.855
2,0.881
3,0.898
4,0.913
5,0.894
6,0.916
7,0.905
8,0.925
9,0.912
10,0.924
11,0.852
12,0.84
13,0.827
14,0.859
15,0.832
16,0.84
17,0.852
18,0.843
19,0.753
20,0.826
21,0.855
22,0.827
23,0.834
24,0.823
25,0.857
26,0.844
1,0.894
vanilla,0.916
random,0.864
