1,0.73
1,0.766
1,0.777
1,0.891
2,0.925
3,0.935
4,0.947
5,0.928
6,0.912
7,0.928
8,0.925
9,0.944
10,0.935
11,0.93
12,0.917
13,0.925
14,0.854
15,0.838
16,0.842
17,0.832
18,0.846
19,0.842
20,0.856
21,0.842
22,0.844
23,0.852
24,0.87
25,0.861
26,0.858
vanilla,0.9
random,0.845
