1,0.772
2,0.859
3,0.865
4,0.839
5,0.873
6,0.815
7,0.867
8,0.845
9,0.878
10,0.654
11,0.693
12,0.667
13,0.662
14,0.687
15,0.67
16,0.634
17,0.693
18,0.682
19,0.674
20,0.653
21,0.669
22,0.66
23,0.685
24,0.7
25,0.673
26,0.672
vanilla,0.876
random,0.799
1,0.387
1,0.786
2,0.846
3,0.862
4,0.846
5,0.847
6,0.832
7,0.891
8,0.843
9,0.862
26,0.662
vanilla,0.845
random,0.801
