1,0.68
2,0.72
3,0.752
4,0.818
5,0.846
6,0.892
7,0.888
8,0.854
9,0.82
10,0.86
11,0.552
12,0.542
13,0.57
14,0.556
15,0.592
16,0.572
17,0.537
18,0.536
19,0.602
20,0.553
21,0.544
22,0.552
23,0.554
24,0.574
25,0.532
26,0.546
1,0.704
vanilla,0.692
random,0.642
