1,0.603
1,0.524
1,0.576
1,0.763
2,0.799
3,0.788
4,0.839
5,0.809
6,0.864
7,0.883
8,0.897
9,0.894
10,0.889
11,0.907
12,0.946
13,0.95
14,0.652
15,0.793
16,0.688
17,0.706
18,0.761
19,0.806
20,0.728
21,0.643
22,0.647
23,0.657
24,0.77
25,0.687
26,0.796
vanilla,0.743
random,0.686
