1,0.551
1,0.596
1,0.612
1,0.809
2,0.849
3,0.79
4,0.853
5,0.872
6,0.85
7,0.817
8,0.842
9,0.871
10,0.842
11,0.861
12,0.894
13,0.859
14,0.648
15,0.647
16,0.652
17,0.63
18,0.651
19,0.625
20,0.657
21,0.663
22,0.646
23,0.642
24,0.629
25,0.632
26,0.664
vanilla,0.814
random,0.798
