degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random,  Target 
10.0,0.15151515151515152,4.0,1.0,1.0,0.9219544457292888,0.008553349633606502,0.15151515151515152,5.0,0.01893939393939394,0.0,0.0,1.0,1.0,0.0,0.0,10.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1660469621650287,
11.0,0.30303030303030304,4.0,1.0,1.5,0.8907235428302466,0.4413726697410751,0.3340909090909091,14.166666666666668,0.23137626262626265,0.0,0.0,1.0,1.0,1.0,1.0,11.0,2.0,10.0,0.0,0.07142857142857142,0.0,0.0,1.0,0.0,1.1705530001538285,
2.0,0.33333333333333337,4.0,2.0,1.5454545454545454,1.0,0.5285317877301314,0.35167464114832536,14.833333333333336,0.24968434343434345,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,11.0,0.0,0.07142857142857142,0.0,0.0,1.0,0.0,-0.6261862168280414,
1.0,0.06060606060606061,4.0,4.0,3.0,0.0,0.130348714992128,0.23863636363636365,8.833333333333332,0.005681818181818182,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.042343621128513,
2.0,0.030303030303030304,11.0,10.0,4.0,0.5,0.08387072745069242,0.2304075235109718,8.166666666666664,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5649248557635156,
1.0,0.06060606060606061,10.0,10.0,1.0,0.0,0.0003407891296092336,0.06060606060606061,2.0,0.001893939393939394,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9383491369361244,
4.0,0.06060606060606061,11.0,1.0,1.0,4.527692569068709,0.0003407891296092336,0.06060606060606061,2.0,0.001893939393939394,0.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.44629885857439977,
1.0,0.030303030303030304,10.0,10.0,5.0,0.0,0.0038253674240752693,0.08417508417508418,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08081172675844997,
1.0,0.030303030303030304,10.0,10.0,5.0,0.0,0.0038253674240752693,0.08417508417508418,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42036561762285823,
1.0,0.030303030303030304,10.0,10.0,5.0,0.0,0.0038253674240752693,0.08417508417508418,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0100456250045105,
