1,0.825
2,0.938
3,0.944
4,0.934
5,0.954
6,0.956
7,0.942
8,0.948
9,0.932
10,0.947
11,0.83
12,0.829
13,0.832
14,0.84
15,0.835
16,0.754
17,0.825
18,0.835
19,0.822
20,0.748
21,0.836
22,0.842
23,0.835
24,0.84
25,0.829
26,0.832
