1,0.803
2,0.851
3,0.883
4,0.896
5,0.937
6,0.92
7,0.924
8,0.916
9,0.911
10,0.911
11,0.826
12,0.812
13,0.813
14,0.85
15,0.814
16,0.803
17,0.819
18,0.869
19,0.836
20,0.801
21,0.821
22,0.811
23,0.806
24,0.811
25,0.812
26,0.811
