1,0.794
2,0.755
3,0.795
4,0.814
5,0.862
6,0.843
7,0.816
8,0.85
9,0.839
10,0.835
11,0.656
12,0.7
13,0.641
14,0.642
15,0.639
16,0.637
17,0.63
18,0.646
19,0.646
20,0.653
21,0.651
22,0.655
23,0.654
24,0.638
25,0.64
26,0.631
