degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random,  Target 
12.0,0.1388888888888889,3.0,1.0,1.0,0.6236095644623235,0.007228393205941238,0.1388888888888889,5.0,0.015873015873015872,0.0,0.0,1.0,0.0,0.0,0.0,12.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17653688657431746,
10.0,0.3333333333333333,2.0,1.0,1.3333333333333333,0.4,0.5937344541272325,0.3555555555555555,16.5,0.34206349206349207,0.0,0.0,1.0,1.0,1.0,1.0,10.0,2.0,12.0,0.0,0.023255813953488372,0.0,0.0,1.0,0.0,-0.07354788620967555,
2.0,0.2777777777777778,3.0,1.0,1.2,1.0,0.3775318317947437,0.2909090909090909,14.533333333333337,0.24841269841269842,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,0.0,0.058823529411764705,0.0,0.0,1.0,0.0,-0.10664457625126769,
1.0,0.05555555555555555,3.0,3.0,2.0,0.0,0.056310430014201086,0.19277108433734938,8.516666666666667,0.03650793650793651,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1474480218347538,
2.0,0.027777777777777776,12.0,10.0,3.0,1.0,0.05208400958716238,0.18823529411764706,7.849999999999999,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.34358756206467467,
1.0,0.05555555555555555,12.0,12.0,1.0,0.0,0.00021484941410746777,0.05555555555555555,2.0,0.0015873015873015873,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0979746940395922,
1.0,0.05555555555555555,12.0,12.0,1.0,0.0,0.00021484941410746777,0.05555555555555555,2.0,0.0015873015873015873,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17429490041936008,
1.0,0.027777777777777776,12.0,12.0,5.0,0.0,0.003232573359178691,0.0771604938271605,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.18504237669876372,
1.0,0.027777777777777776,12.0,12.0,5.0,0.0,0.003232573359178691,0.0771604938271605,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9016786666133187,
1.0,0.027777777777777776,12.0,12.0,5.0,0.0,0.003232573359178691,0.0771604938271605,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1376112921725963,
