original_feature_index,feature_index,p_x1_y0,p_x1_y1,diff,abs_diff
241,84,0.17647058823529413,0.732620320855615,0.5561497326203209,0.5561497326203209
200,43,0.06951871657754011,0.5454545454545454,0.4759358288770053,0.4759358288770053
235,78,0.08021390374331551,0.5454545454545454,0.4652406417112299,0.4652406417112299
276,119,0.0962566844919786,0.5561497326203209,0.45989304812834225,0.45989304812834225
239,82,0.22994652406417113,0.6737967914438503,0.44385026737967914,0.44385026737967914
249,92,0.5240641711229946,0.8983957219251337,0.3743315508021391,0.3743315508021391
288,131,0.49732620320855614,0.8502673796791443,0.3529411764705882,0.3529411764705882
195,38,0.34759358288770054,0.679144385026738,0.3315508021390375,0.3315508021390375
234,77,0.5187165775401069,0.8342245989304813,0.31550802139037437,0.31550802139037437
248,91,0.32620320855614976,0.6310160427807486,0.30481283422459887,0.30481283422459887
252,95,0.40106951871657753,0.7005347593582888,0.29946524064171126,0.29946524064171126
257,100,0.5508021390374331,0.8342245989304813,0.28342245989304815,0.28342245989304815
261,104,0.3155080213903743,0.5935828877005348,0.2780748663101605,0.2780748663101605
267,110,0.6363636363636364,0.9090909090909091,0.2727272727272727,0.2727272727272727
236,79,0.5080213903743316,0.7754010695187166,0.267379679144385,0.267379679144385
312,155,0.6149732620320856,0.8770053475935828,0.26203208556149726,0.26203208556149726
308,151,0.7379679144385026,0.9893048128342246,0.25133689839572193,0.25133689839572193
295,138,0.47058823529411764,0.7112299465240641,0.2406417112299465,0.2406417112299465
219,62,0.5294117647058824,0.29411764705882354,-0.23529411764705882,0.23529411764705882
310,153,0.6844919786096256,0.893048128342246,0.20855614973262038,0.20855614973262038
232,75,0.4919786096256685,0.6951871657754011,0.2032085561497326,0.2032085561497326
293,136,0.48128342245989303,0.679144385026738,0.197860962566845,0.197860962566845
274,117,0.7433155080213903,0.9358288770053476,0.1925133689839572,0.1925133689839572
247,90,0.35294117647058826,0.5454545454545454,0.19251336898395716,0.19251336898395716
279,122,0.5989304812834224,0.786096256684492,0.1871657754010696,0.1871657754010696
286,129,0.47058823529411764,0.6577540106951871,0.1871657754010695,0.1871657754010695
268,111,0.5989304812834224,0.7807486631016043,0.18181818181818188,0.18181818181818188
262,105,0.6256684491978609,0.45989304812834225,-0.16577540106951866,0.16577540106951866
270,113,0.45989304812834225,0.2994652406417112,-0.16042780748663105,0.16042780748663105
299,142,0.839572192513369,0.9946524064171123,0.15508021390374327,0.15508021390374327
311,154,0.7486631016042781,0.8983957219251337,0.14973262032085566,0.14973262032085566
242,85,0.44919786096256686,0.5935828877005348,0.14438502673796794,0.14438502673796794
289,132,0.34759358288770054,0.4919786096256685,0.14438502673796794,0.14438502673796794
258,101,0.5935828877005348,0.45454545454545453,-0.13903743315508027,0.13903743315508027
305,148,0.7112299465240641,0.8502673796791443,0.13903743315508021,0.13903743315508021
263,106,0.5080213903743316,0.37433155080213903,-0.13368983957219255,0.13368983957219255
303,146,0.49732620320855614,0.6310160427807486,0.1336898395721925,0.1336898395721925
307,150,0.6363636363636364,0.7700534759358288,0.1336898395721925,0.1336898395721925
250,93,0.3422459893048128,0.20855614973262032,-0.1336898395721925,0.1336898395721925
275,118,0.5240641711229946,0.6577540106951871,0.1336898395721925,0.1336898395721925
255,98,0.6524064171122995,0.5347593582887701,-0.11764705882352944,0.11764705882352944
316,159,0.7486631016042781,0.8663101604278075,0.11764705882352944,0.11764705882352944
194,37,0.12834224598930483,0.0106951871657754,-0.11764705882352942,0.11764705882352942
243,86,0.36363636363636365,0.24598930481283424,-0.11764705882352941,0.11764705882352941
284,127,0.5240641711229946,0.40641711229946526,-0.11764705882352938,0.11764705882352938
300,143,0.5240641711229946,0.40641711229946526,-0.11764705882352938,0.11764705882352938
304,147,0.5508021390374331,0.6631016042780749,0.11229946524064172,0.11229946524064172
226,69,0.26737967914438504,0.15508021390374332,-0.11229946524064172,0.11229946524064172
290,133,0.5989304812834224,0.7058823529411765,0.1069518716577541,0.1069518716577541
285,128,0.40106951871657753,0.5080213903743316,0.10695187165775405,0.10695187165775405
271,114,0.15508021390374332,0.2620320855614973,0.106951871657754,0.106951871657754
