original_feature_index,feature_index,p_x1_y0,p_x1_y1,diff,abs_diff
73,73,29619.29411764706,19904.70588235294,-9714.588235294119,9714.588235294119
66,66,2956.0588235294117,2296.235294117647,-659.8235294117649,659.8235294117649
71,71,730.3921568627451,565.0392156862745,-165.3529411764706,165.3529411764706
72,72,988.1372549019608,843.8039215686274,-144.33333333333337,144.33333333333337
78,78,140.0392156862745,91.56862745098039,-48.470588235294116,48.470588235294116
63,63,306.2549019607843,268.98039215686276,-37.274509803921546,37.274509803921546
153,153,89.3806862745098,52.18392156862746,-37.19676470588234,37.19676470588234
65,65,184.2549019607843,169.6078431372549,-14.64705882352942,14.64705882352942
82,82,20.58823529411765,9.294117647058824,-11.294117647058824,11.294117647058824
67,67,27.607843137254903,19.294117647058822,-8.31372549019608,8.31372549019608
48,48,15.125555818188323,10.322087387502394,-4.803468430685928,4.803468430685928
62,62,71.70588235294117,68.25490196078431,-3.4509803921568647,3.4509803921568647
127,127,6.979053040888777,9.321327776251458,2.3422747353626807,2.3422747353626807
147,147,7.156474559481068,9.437734315939483,2.2812597564584154,2.2812597564584154
40,40,12.611332889074848,10.667135420592373,-1.944197468482475,1.944197468482475
152,152,416.45722549019627,414.699911764706,-1.7573137254902917,1.7573137254902917
154,154,3.580651568627453,5.326825490196083,1.74617392156863,1.74617392156863
139,139,0.5555135339243976,-1.178815622508387,-1.7343291564327847,1.7343291564327847
1,1,35.85294117647059,34.127450980392155,-1.7254901960784323,1.7254901960784323
0,0,38.166666666666664,36.46078431372549,-1.705882352941174,1.705882352941174
24,24,11.658917022219102,9.993755757278391,-1.6651612649407106,1.6651612649407106
92,92,7.176470588235294,5.764705882352941,-1.4117647058823533,1.4117647058823533
56,56,5.222766395171365,3.909452972400719,-1.313313422770646,1.313313422770646
12,12,5.238346283602721,3.9746616996378283,-1.2636845839648925,1.2636845839648925
8,8,8.117793071767126,6.936132949593355,-1.1816601221737715,1.1816601221737715
32,32,8.117793071767126,6.936132949593355,-1.1816601221737715,1.1816601221737715
52,52,8.153260296977967,7.012471962285845,-1.1407883346921217,1.1407883346921217
145,145,3.9343832195451904,4.588824059403052,0.6544408398578616,0.6544408398578616
47,47,3.6840362008332805,3.0296131313646377,-0.6544230694686428,0.6544230694686428
138,138,1.0564875914707008,0.4852721826871673,-0.5712154087835335,0.5712154087835335
55,55,0.5507686520770368,-0.020086824088655104,-0.570855476165692,0.570855476165692
126,126,2.600361974995709,3.113181695098381,0.5128197201026721,0.5128197201026721
146,146,2.6351427582975955,3.1303255297920884,0.49518277149449297,0.49518277149449297
151,151,-0.008536964143979144,-0.48673436022650135,-0.4781973960825222,0.4781973960825222
288,288,0.5588235294117647,0.10784313725490197,-0.45098039215686275,0.45098039215686275
135,135,0.4215686274509804,0.0,-0.4215686274509804,0.4215686274509804
142,142,-0.1986136934983353,0.15298735171962455,0.3516010452179599,0.3516010452179599
155,155,0.6078431372549019,0.28431372549019607,-0.32352941176470584,0.32352941176470584
125,125,1.8304208737441405,2.1476863266511934,0.3172654529070529,0.3172654529070529
272,272,0.1568627450980392,0.47058823529411764,0.3137254901960784,0.3137254901960784
240,240,0.7156862745098039,0.4215686274509804,-0.29411764705882354,0.29411764705882354
18,18,4.239332927884261,3.956814143834222,-0.28251878405003916,0.28251878405003916
234,234,0.5392156862745098,0.2647058823529412,-0.2745098039215686,0.2745098039215686
236,236,0.5196078431372549,0.2549019607843137,-0.26470588235294124,0.26470588235294124
253,253,0.7156862745098039,0.46078431372549017,-0.25490196078431376,0.25490196078431376
39,39,3.645319618916809,3.3958199510075415,-0.2494996679092676,0.2494996679092676
17,17,7.714571694644299,7.465271756761558,-0.24929993788274096,0.24929993788274096
286,286,0.5098039215686274,0.7549019607843137,0.2450980392156863,0.2450980392156863
