original_feature_index,feature_index,p_x1_y0,p_x1_y1,diff,abs_diff
73,73,27208.29946524064,21380.02139037433,-5828.27807486631,5828.27807486631
66,66,2812.331550802139,2405.3262032085563,-407.0053475935829,407.0053475935829
71,71,733.8609625668449,605.7326203208556,-128.1283422459893,128.1283422459893
152,152,404.27242780748674,464.6721925133692,60.39976470588249,60.39976470588249
72,72,969.8823529411765,927.8288770053476,-42.05347593582883,42.05347593582883
153,153,82.1090909090909,119.39925133689839,37.29016042780749,37.29016042780749
78,78,140.44919786096256,104.11764705882354,-36.33155080213902,36.33155080213902
63,63,299.3475935828877,278.2994652406417,-21.048128342246002,21.048128342246002
92,92,6.160427807486631,14.245989304812834,8.085561497326204,8.085561497326204
82,82,19.636363636363637,13.219251336898395,-6.417112299465241,6.417112299465241
67,67,27.764705882352942,22.16042780748663,-5.604278074866311,5.604278074866311
48,48,12.751897699000734,9.251767646648617,-3.5001300523521177,3.5001300523521177
156,156,5.315508021390374,7.791443850267379,2.475935828877005,2.475935828877005
62,62,71.2620320855615,69.65775401069519,-1.6042780748663148,1.6042780748663148
40,40,12.121246801482082,10.78715132471764,-1.3340954767644426,1.3340954767644426
24,24,11.272827281555832,10.033074577913418,-1.2397527036424147,1.2397527036424147
0,0,37.94117647058823,36.88770053475936,-1.053475935828871,1.053475935828871
145,145,3.873746005657106,2.9305686775878907,-0.9431773280692153,0.9431773280692153
1,1,35.63101604278075,34.82887700534759,-0.8021390374331574,0.8021390374331574
32,32,7.760967623169026,7.082902769746351,-0.6780648534226748,0.6780648534226748
8,8,7.760967623169026,7.082902769746351,-0.6780648534226748,0.6780648534226748
52,52,7.808195998854906,7.187358037165624,-0.6208379616892818,0.6208379616892818
241,241,0.17647058823529413,0.732620320855615,0.5561497326203209,0.5561497326203209
65,65,184.1711229946524,183.6149732620321,-0.5561497326202982,0.5561497326202982
56,56,5.017174157965832,4.505240374993053,-0.511933782972779,0.511933782972779
12,12,4.690765823731906,4.188301829029734,-0.5024639947021718,0.5024639947021718
200,200,0.06951871657754011,0.5454545454545454,0.4759358288770053,0.4759358288770053
235,235,0.08021390374331551,0.5454545454545454,0.4652406417112299,0.4652406417112299
276,276,0.0962566844919786,0.5561497326203209,0.45989304812834225,0.45989304812834225
154,154,3.6794750802139067,3.2225167379679163,-0.4569583422459904,0.4569583422459904
239,239,0.22994652406417113,0.6737967914438503,0.44385026737967914,0.44385026737967914
47,47,3.3413002674901096,2.9140574930973724,-0.42724277439273717,0.42724277439273717
125,125,1.815520659131431,1.4184686594291858,-0.39705199970224525,0.39705199970224525
249,249,0.5240641711229946,0.8983957219251337,0.3743315508021391,0.3743315508021391
155,155,0.49732620320855614,0.8556149732620321,0.3582887700534759,0.3582887700534759
288,288,0.49732620320855614,0.8502673796791443,0.3529411764705882,0.3529411764705882
54,54,0.16502465278057507,0.5005562160081263,0.3355315632275512,0.3355315632275512
195,195,0.34759358288770054,0.679144385026738,0.3315508021390375,0.3315508021390375
234,234,0.5187165775401069,0.8342245989304813,0.31550802139037437,0.31550802139037437
248,248,0.32620320855614976,0.6310160427807486,0.30481283422459887,0.30481283422459887
252,252,0.40106951871657753,0.7005347593582888,0.29946524064171126,0.29946524064171126
257,257,0.5508021390374331,0.8342245989304813,0.28342245989304815,0.28342245989304815
261,261,0.3155080213903743,0.5935828877005348,0.2780748663101605,0.2780748663101605
267,267,0.6363636363636364,0.9090909090909091,0.2727272727272727,0.2727272727272727
236,236,0.5080213903743316,0.7754010695187166,0.267379679144385,0.267379679144385
312,312,0.6149732620320856,0.8770053475935828,0.26203208556149726,0.26203208556149726
308,308,0.7379679144385026,0.9893048128342246,0.25133689839572193,0.25133689839572193
144,144,13.51797862650485,13.271747820187143,-0.24623080631770655,0.24623080631770655
138,138,0.9282951195813239,1.1733916867814511,0.24509656720012718,0.24509656720012718
295,295,0.47058823529411764,0.7112299465240641,0.2406417112299465,0.2406417112299465
219,219,0.5294117647058824,0.29411764705882354,-0.23529411764705882,0.23529411764705882
142,142,-0.22644479749127536,0.0008282081208859699,0.22727300561216132,0.22727300561216132
123,123,0.21390374331550802,0.43315508021390375,0.21925133689839574,0.21925133689839574
310,310,0.6844919786096256,0.893048128342246,0.20855614973262038,0.20855614973262038
232,232,0.4919786096256685,0.6951871657754011,0.2032085561497326,0.2032085561497326
61,61,0.07371970408062778,-0.12671957260302674,-0.20043927668365452,0.20043927668365452
293,293,0.48128342245989303,0.679144385026738,0.197860962566845,0.197860962566845
274,274,0.7433155080213903,0.9358288770053476,0.1925133689839572,0.1925133689839572
247,247,0.35294117647058826,0.5454545454545454,0.19251336898395716,0.19251336898395716
39,39,3.591563208237532,3.4001301395823584,-0.1914330686551735,0.1914330686551735
279,279,0.5989304812834224,0.786096256684492,0.1871657754010696,0.1871657754010696
286,286,0.47058823529411764,0.6577540106951871,0.1871657754010695,0.1871657754010695
113,113,0.6096256684491979,0.42245989304812837,-0.1871657754010695,0.1871657754010695
147,147,8.620547319178929,8.806591607924492,0.18604428874556334,0.18604428874556334
268,268,0.5989304812834224,0.7807486631016043,0.18181818181818188,0.18181818181818188
131,131,-0.5070543262414334,-0.6814555148996638,-0.1744011886582304,0.1744011886582304
23,23,3.4765654455167128,3.304077955671891,-0.17248748984482187,0.17248748984482187
262,262,0.6256684491978609,0.45989304812834225,-0.16577540106951866,0.16577540106951866
18,18,4.196693364950664,4.034971588200548,-0.1617217767501158,0.1617217767501158
270,270,0.45989304812834225,0.2994652406417112,-0.16042780748663105,0.16042780748663105
299,299,0.839572192513369,0.9946524064171123,0.15508021390374327,0.15508021390374327
139,139,0.3223981058773282,0.16984385378032055,-0.15255425209700765,0.15255425209700765
311,311,0.7486631016042781,0.8983957219251337,0.14973262032085566,0.14973262032085566
242,242,0.44919786096256686,0.5935828877005348,0.14438502673796794,0.14438502673796794
289,289,0.34759358288770054,0.4919786096256685,0.14438502673796794,0.14438502673796794
28,28,0.6471726639374185,0.5048386987527371,-0.14233396518468133,0.14233396518468133
258,258,0.5935828877005348,0.45454545454545453,-0.13903743315508027,0.13903743315508027
305,305,0.7112299465240641,0.8502673796791443,0.13903743315508021,0.13903743315508021
263,263,0.5080213903743316,0.37433155080213903,-0.13368983957219255,0.13368983957219255
275,275,0.5240641711229946,0.6577540106951871,0.1336898395721925,0.1336898395721925
307,307,0.6363636363636364,0.7700534759358288,0.1336898395721925,0.1336898395721925
303,303,0.49732620320855614,0.6310160427807486,0.1336898395721925,0.1336898395721925
250,250,0.3422459893048128,0.20855614973262032,-0.1336898395721925,0.1336898395721925
55,55,0.4301273330346064,0.5582404464679055,0.12811311343329912,0.12811311343329912
31,31,3.03956004081181,2.9184362848671634,-0.12112375594464675,0.12112375594464675
7,7,3.03956004081181,2.9184362848671634,-0.12112375594464675,0.12112375594464675
316,316,0.7486631016042781,0.8663101604278075,0.11764705882352944,0.11764705882352944
255,255,0.6524064171122995,0.5347593582887701,-0.11764705882352944,0.11764705882352944
194,194,0.12834224598930483,0.0106951871657754,-0.11764705882352942,0.11764705882352942
243,243,0.36363636363636365,0.24598930481283424,-0.11764705882352941,0.11764705882352941
284,284,0.5240641711229946,0.40641711229946526,-0.11764705882352938,0.11764705882352938
300,300,0.5240641711229946,0.40641711229946526,-0.11764705882352938,0.11764705882352938
6,6,2.932173081737936,2.8165231318474784,-0.11564994989045774,0.11564994989045774
30,30,2.932173081737936,2.8165231318474784,-0.11564994989045774,0.11564994989045774
143,143,-1.372407176859338,-1.4866148605281273,-0.1142076836687893,0.1142076836687893
127,127,8.460981531689546,8.574402961303331,0.11342142961378521,0.11342142961378521
226,226,0.26737967914438504,0.15508021390374332,-0.11229946524064172,0.11229946524064172
304,304,0.5508021390374331,0.6631016042780749,0.11229946524064172,0.11229946524064172
51,51,3.0517356232380055,2.9409109001481353,-0.11082472308987024,0.11082472308987024
290,290,0.5989304812834224,0.7058823529411765,0.1069518716577541,0.1069518716577541
285,285,0.40106951871657753,0.5080213903743316,0.10695187165775405,0.10695187165775405
271,271,0.15508021390374332,0.2620320855614973,0.106951871657754,0.106951871657754
253,253,0.6203208556149733,0.7272727272727273,0.106951871657754,0.106951871657754
124,124,6.721124061587461,6.616109541252517,-0.10501452033494374,0.10501452033494374
283,283,0.34759358288770054,0.24598930481283424,-0.1016042780748663,0.1016042780748663
315,315,0.8983957219251337,1.0,0.10160427807486627,0.10160427807486627
292,292,0.5508021390374331,0.6470588235294118,0.09625668449197866,0.09625668449197866
240,240,0.6096256684491979,0.7058823529411765,0.09625668449197866,0.09625668449197866
229,229,0.19786096256684493,0.10160427807486631,-0.09625668449197862,0.09625668449197862
198,198,0.11229946524064172,0.016042780748663103,-0.0962566844919786,0.0962566844919786
182,182,0.0962566844919786,0.18716577540106952,0.09090909090909091,0.09090909090909091
260,260,0.1711229946524064,0.25668449197860965,0.08556149732620325,0.08556149732620325
225,225,0.0855614973262032,0.0,-0.0855614973262032,0.0855614973262032
11,11,1.8597224484859192,1.7765119835327543,-0.08321046495316486,0.08321046495316486
266,266,0.24598930481283424,0.1657754010695187,-0.08021390374331552,0.08021390374331552
313,313,0.9197860962566845,1.0,0.0802139037433155,0.0802139037433155
287,287,0.32085561497326204,0.24598930481283424,-0.0748663101604278,0.0748663101604278
16,16,-1.0587491372815192,-0.9848889262115178,0.0738602110700014,0.0738602110700014
38,38,2.478130788841532,2.4054654370373556,-0.07266535180417621,0.07266535180417621
130,130,0.04487299755566044,-0.02630377507032615,-0.0711767726259866,0.0711767726259866
281,281,0.4919786096256685,0.42245989304812837,-0.06951871657754011,0.06951871657754011
256,256,0.10160427807486631,0.03208556149732621,-0.06951871657754011,0.06951871657754011
216,216,0.20855614973262032,0.13903743315508021,-0.06951871657754011,0.06951871657754011
317,317,0.6524064171122995,0.7219251336898396,0.06951871657754005,0.06951871657754005
251,251,0.47058823529411764,0.40641711229946526,-0.06417112299465239,0.06417112299465239
151,151,-0.14272521973081523,-0.20253374190352,-0.05980852217270477,0.05980852217270477
321,321,0.9358288770053476,0.9946524064171123,0.05882352941176472,0.05882352941176472
181,181,0.11764705882352941,0.058823529411764705,-0.058823529411764705,0.058823529411764705
280,280,0.17647058823529413,0.23529411764705882,0.05882352941176469,0.05882352941176469
60,60,-0.1432083848620664,-0.0855078433391003,0.05770054152296611,0.05770054152296611
272,272,0.22459893048128343,0.1711229946524064,-0.053475935828877025,0.053475935828877025
259,259,0.32085561497326204,0.26737967914438504,-0.053475935828877,0.053475935828877
20,20,-0.8470562558710024,-0.7943236138420995,0.05273264202890293,0.05273264202890293
59,59,1.2271781594527815,1.276695514540955,0.049517355088173565,0.049517355088173565
221,221,0.19786096256684493,0.1497326203208556,-0.04812834224598933,0.04812834224598933
231,231,0.12834224598930483,0.17647058823529413,0.0481283422459893,0.0481283422459893
203,203,0.0481283422459893,0.0,-0.0481283422459893,0.0481283422459893
309,309,0.48128342245989303,0.43315508021390375,-0.048128342245989275,0.048128342245989275
134,134,0.04725051479414569,0.0,-0.04725051479414569,0.04725051479414569
140,140,0.539236804226122,0.4936224899854057,-0.04561431424071627,0.04561431424071627
27,27,-1.6252856744196014,-1.5805646089559078,0.04472106546369359,0.04472106546369359
126,126,2.8259601109400605,2.781920411904046,-0.04403969903601457,0.04403969903601457
148,148,0.7588534858607903,0.8021465829444335,0.04329309708364326,0.04329309708364326
193,193,0.1711229946524064,0.21390374331550802,0.04278074866310161,0.04278074866310161
176,176,0.0427807486631016,0.0,-0.0427807486631016,0.0427807486631016
318,318,0.9572192513368984,1.0,0.04278074866310155,0.04278074866310155
15,15,-0.22007609766414576,-0.2581472695053472,-0.03807117184120146,0.03807117184120146
245,245,0.39572192513368987,0.3582887700534759,-0.03743315508021394,0.03743315508021394
214,214,0.17647058823529413,0.13903743315508021,-0.037433155080213915,0.037433155080213915
233,233,0.0481283422459893,0.0106951871657754,-0.0374331550802139,0.0374331550802139
179,179,0.0481283422459893,0.0106951871657754,-0.0374331550802139,0.0374331550802139
246,246,0.1497326203208556,0.11229946524064172,-0.03743315508021389,0.03743315508021389
254,254,0.5080213903743316,0.5454545454545454,0.03743315508021383,0.03743315508021383
146,146,2.8586824691635457,2.8263119437203295,-0.03237052544321628,0.03237052544321628
150,150,0.7513991478590046,0.7192450607247041,-0.03215408713430057,0.03215408713430057
238,238,0.34759358288770054,0.3155080213903743,-0.03208556149732622,0.03208556149732622
244,244,0.3422459893048128,0.37433155080213903,0.03208556149732622,0.03208556149732622
230,230,0.22459893048128343,0.1925133689839572,-0.03208556149732622,0.03208556149732622
273,273,0.25668449197860965,0.22459893048128343,-0.03208556149732622,0.03208556149732622
