dataset,original_feature_index,feature_index,p_x1_y0,p_x1_y1,diff,abs_diff
CHEMBL2973,298,141,0.32894736842105265,0.10526315789473684,-0.22368421052631582,0.22368421052631582
CHEMBL4822,235,78,0.09022556390977443,0.6466165413533834,0.556390977443609,0.556390977443609
CHEMBL4822,276,119,0.10526315789473684,0.6541353383458647,0.5488721804511278,0.5488721804511278
CHEMBL4822,223,66,0.17293233082706766,0.6842105263157895,0.5112781954887218,0.5112781954887218
CHEMBL4822,269,112,0.37593984962406013,0.8270676691729323,0.45112781954887216,0.45112781954887216
CHEMBL4822,241,84,0.22556390977443608,0.5864661654135338,0.3609022556390977,0.3609022556390977
CHEMBL4822,304,147,0.6842105263157895,0.3684210526315789,-0.31578947368421056,0.31578947368421056
CHEMBL4822,275,118,0.6691729323308271,0.3533834586466165,-0.31578947368421056,0.31578947368421056
CHEMBL4822,199,42,0.23308270676691728,0.5338345864661654,0.30075187969924816,0.30075187969924816
CHEMBL4822,281,124,0.48120300751879697,0.18796992481203006,-0.2932330827067669,0.2932330827067669
CHEMBL4822,263,106,0.46616541353383456,0.7443609022556391,0.27819548872180455,0.27819548872180455
