CHEMBL1163125_411,114,160,134,103,149,144,71,85,150,107,152,143,98,135,164,87,52,148,102,127,84,126,133,120,93,115,136,96,147,42,82,122,83,57,155,113,128,140,73,139,75,91,110,131,141,79,118,66,157,72,54,116,95,74,159,37,124,97,111,59,25,109,132,53,88,117,146,19,38,108,80,68,55,100,138,153,154,101,112,60,105,33,69,81,77,129,104,106,67,61,86,51,70,58,94,47,64,89,62,90,137,130,142,27,92,65,158,32,121,99,36,34,151,41,24,11,22,46,50,145,29,76,26,123,161,165,166,156,163,162,119,78,125,63,56,35,39,43,40,44,45,49,48,30,31,21,23,20,18,17,28,16,15,13,14,12,10,9,8,7,6,5,4,3,2,1,0,
CHEMBL1163125_411,(np.int64(149), 47),(np.int64(134), 46),(np.int64(160), 43),(np.int64(144), 32),(np.int64(152), 31),(np.int64(107), 31),(np.int64(150), 29),(np.int64(155), 28),(np.int64(102), 28),(np.int64(85), 28),(np.int64(143), 27),(np.int64(103), 27),(np.int64(52), 27),(np.int64(87), 26),(np.int64(136), 25),(np.int64(113), 25),(np.int64(126), 24),(np.int64(127), 24),(np.int64(147), 24),(np.int64(114), 24),(np.int64(82), 23),(np.int64(93), 23),(np.int64(96), 22),(np.int64(110), 22),(np.int64(140), 22),(np.int64(71), 22),(np.int64(135), 22),(np.int64(84), 22),(np.int64(83), 21),(np.int64(157), 21),(np.int64(115), 21),(np.int64(122), 21),(np.int64(91), 21),(np.int64(95), 21),(np.int64(128), 21),(np.int64(79), 20),(np.int64(57), 20),(np.int64(118), 20),(np.int64(141), 19),(np.int64(159), 19),(np.int64(133), 19),(np.int64(139), 19),(np.int64(112), 17),(np.int64(75), 17),(np.int64(42), 17),(np.int64(116), 16),(np.int64(53), 16),(np.int64(120), 16),(np.int64(73), 16),(np.int64(97), 16),(np.int64(25), 15),(np.int64(86), 15),(np.int64(117), 15),(np.int64(88), 15),(np.int64(153), 15),(np.int64(98), 15),(np.int64(164), 14),(np.int64(138), 14),(np.int64(33), 14),(np.int64(60), 14),(np.int64(124), 14),(np.int64(129), 14),(np.int64(55), 14),(np.int64(148), 14),(np.int64(100), 13),(np.int64(101), 13),(np.int64(81), 13),(np.int64(131), 13),(np.int64(94), 13),(np.int64(108), 13),(np.int64(132), 13),(np.int64(67), 13),(np.int64(66), 13),(np.int64(77), 13),(np.int64(61), 13),(np.int64(111), 13),(np.int64(38), 12),(np.int64(72), 12),(np.int64(54), 12),(np.int64(105), 11),(np.int64(80), 11),(np.int64(146), 11),(np.int64(92), 11),(np.int64(58), 11),(np.int64(19), 11),(np.int64(109), 11),(np.int64(59), 10),(np.int64(64), 10),(np.int64(106), 10),(np.int64(69), 10),(np.int64(104), 10),(np.int64(62), 10),(np.int64(154), 10),(np.int64(51), 10),(np.int64(47), 9),(np.int64(89), 9),(np.int64(65), 8),(np.int64(74), 8),(np.int64(32), 8),(np.int64(130), 8),(np.int64(158), 8),(np.int64(90), 7),(np.int64(99), 6),(np.int64(68), 6),(np.int64(37), 6),(np.int64(36), 6),(np.int64(70), 6),(np.int64(137), 5),(np.int64(121), 5),(np.int64(142), 5),(np.int64(24), 4),(np.int64(22), 4),(np.int64(151), 4),(np.int64(46), 3),(np.int64(34), 3),(np.int64(27), 3),(np.int64(41), 3),(np.int64(11), 3),(np.int64(50), 3),(np.int64(76), 3),(np.int64(145), 2),(np.int64(29), 2),(np.int64(123), 2),(np.int64(26), 2),
CHEMBL1163125_411,114,127,144,143,160,71,103,52,115,53,85,152,149,128,79,83,107,57,87,96,135,113,84,122,134,108,116,75,93,73,60,91,120,133,126,111,82,42,153,94,140,80,117,164,109,88,132,130,101,118,89,59,97,92,37,154,95,155,131,110,90,148,138,106,146,54,100,105,33,74,141,62,104,129,102,69,32,64,66,147,112,98,81,38,139,72,124,86,70,19,50,22,157,51,142,158,68,41,61,25,137,34,47,77,36,27,123,159,150,136,151,145,76,121,65,24,26,55,99,58,29,156,163,165,161,162,166,67,78,119,125,48,49,63,56,35,39,43,46,44,45,40,28,30,31,21,23,20,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
CHEMBL1163125_411,(np.int64(155), 43),(np.int64(154), 35),(np.int64(127), 31),(np.int64(160), 31),(np.int64(143), 31),(np.int64(157), 30),(np.int64(158), 29),(np.int64(159), 26),(np.int64(144), 24),(np.int64(83), 23),(np.int64(128), 22),(np.int64(85), 21),(np.int64(153), 19),(np.int64(152), 18),(np.int64(113), 18),(np.int64(52), 18),(np.int64(107), 17),(np.int64(87), 17),(np.int64(134), 17),(np.int64(156), 17),(np.int64(149), 17),(np.int64(57), 17),(np.int64(135), 17),(np.int64(53), 16),(np.int64(71), 16),(np.int64(79), 16),(np.int64(126), 16),(np.int64(114), 16),(np.int64(82), 15),(np.int64(91), 15),(np.int64(80), 14),(np.int64(93), 14),(np.int64(115), 14),(np.int64(103), 14),(np.int64(94), 14),(np.int64(122), 13),(np.int64(75), 13),(np.int64(111), 12),(np.int64(73), 12),(np.int64(95), 12),(np.int64(102), 11),(np.int64(132), 11),(np.int64(146), 11),(np.int64(130), 11),(np.int64(96), 10),(np.int64(88), 10),(np.int64(90), 10),(np.int64(106), 10),(np.int64(117), 10),(np.int64(42), 10),(np.int64(138), 10),(np.int64(97), 9),(np.int64(118), 9),(np.int64(108), 9),(np.int64(131), 9),(np.int64(116), 9),(np.int64(133), 9),(np.int64(124), 9),(np.int64(100), 9),(np.int64(84), 9),(np.int64(110), 9),(np.int64(129), 9),(np.int64(92), 8),(np.int64(101), 8),(np.int64(140), 8),(np.int64(69), 8),(np.int64(104), 8),(np.int64(120), 8),(np.int64(161), 8),(np.int64(59), 7),(np.int64(38), 7),(np.int64(98), 7),(np.int64(141), 7),(np.int64(62), 7),(np.int64(86), 7),(np.int64(33), 7),(np.int64(109), 7),(np.int64(148), 7),(np.int64(105), 6),(np.int64(164), 6),(np.int64(54), 6),(np.int64(139), 6),(np.int64(147), 6),(np.int64(112), 6),(np.int64(60), 6),(np.int64(37), 6),(np.int64(162), 6),(np.int64(89), 5),(np.int64(163), 5),(np.int64(25), 4),(np.int64(64), 4),(np.int64(81), 4),(np.int64(72), 4),(np.int64(66), 4),(np.int64(74), 4),(np.int64(61), 3),(np.int64(137), 3),(np.int64(22), 3),(np.int64(136), 3),(np.int64(32), 3),(np.int64(70), 3),(np.int64(151), 3),(np.int64(51), 3),(np.int64(142), 3),(np.int64(55), 2),(np.int64(68), 2),(np.int64(19), 2),(np.int64(47), 2),(np.int64(150), 2),(np.int64(123), 2),(np.int64(36), 2),(np.int64(41), 2),(np.int64(27), 2),(np.int64(77), 2),(np.int64(50), 2),(np.int64(34), 1),(np.int64(24), 1),(np.int64(29), 1),(np.int64(26), 1),(np.int64(58), 1),(np.int64(145), 1),(np.int64(65), 1),(np.int64(121), 1),(np.int64(99), 1),(np.int64(76), 1),(np.int64(165), 1),
