CHEMBL261_322,73,33,82,107,60,110,84,92,130,143,52,32,87,59,88,94,64,157,61,145,95,114,83,113,152,93,127,100,105,97,72,57,134,55,140,153,89,78,111,154,125,119,42,144,102,96,148,121,112,101,68,28,132,69,71,90,66,47,116,76,117,62,131,67,25,51,133,123,128,37,43,104,65,74,159,58,98,86,135,115,139,70,141,137,80,53,160,108,54,85,149,41,77,129,103,126,106,155,38,63,50,109,147,81,151,150,124,75,118,91,36,24,79,146,142,122,165,164,99,17,138,156,46,136,120,166,161,158,163,162,44,48,49,45,56,35,34,39,40,29,30,26,31,27,23,21,22,20,19,18,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
CHEMBL261_322,(np.int64(155), 40),(np.int64(157), 38),(np.int64(154), 33),(np.int64(158), 33),(np.int64(73), 31),(np.int64(156), 27),(np.int64(33), 27),(np.int64(153), 23),(np.int64(88), 17),(np.int64(143), 17),(np.int64(130), 16),(np.int64(94), 16),(np.int64(95), 15),(np.int64(110), 15),(np.int64(60), 14),(np.int64(64), 14),(np.int64(32), 14),(np.int64(59), 14),(np.int64(84), 14),(np.int64(92), 13),(np.int64(159), 13),(np.int64(87), 13),(np.int64(52), 12),(np.int64(93), 12),(np.int64(160), 12),(np.int64(61), 12),(np.int64(57), 12),(np.int64(82), 12),(np.int64(107), 12),(np.int64(152), 11),(np.int64(105), 11),(np.int64(83), 11),(np.int64(127), 11),(np.int64(113), 11),(np.int64(111), 10),(np.int64(55), 10),(np.int64(144), 10),(np.int64(140), 10),(np.int64(100), 9),(np.int64(97), 9),(np.int64(112), 9),(np.int64(90), 8),(np.int64(62), 8),(np.int64(128), 8),(np.int64(121), 8),(np.int64(72), 8),(np.int64(102), 8),(np.int64(145), 7),(np.int64(132), 7),(np.int64(123), 7),(np.int64(101), 7),(np.int64(125), 6),(np.int64(69), 6),(np.int64(89), 6),(np.int64(85), 6),(np.int64(131), 6),(np.int64(104), 6),(np.int64(71), 6),(np.int64(98), 6),(np.int64(117), 6),(np.int64(96), 6),(np.int64(134), 6),(np.int64(47), 6),(np.int64(135), 5),(np.int64(108), 5),(np.int64(119), 5),(np.int64(78), 5),(np.int64(65), 5),(np.int64(51), 5),(np.int64(43), 5),(np.int64(77), 5),(np.int64(148), 5),(np.int64(114), 5),(np.int64(80), 5),(np.int64(68), 5),(np.int64(42), 5),(np.int64(67), 5),(np.int64(139), 5),(np.int64(150), 4),(np.int64(86), 4),(np.int64(141), 4),(np.int64(79), 4),(np.int64(37), 4),(np.int64(137), 4),(np.int64(66), 4),(np.int64(133), 4),(np.int64(126), 4),(np.int64(75), 4),(np.int64(81), 4),(np.int64(58), 4),(np.int64(116), 3),(np.int64(147), 3),(np.int64(74), 3),(np.int64(76), 3),(np.int64(91), 3),(np.int64(118), 3),(np.int64(115), 3),(np.int64(149), 3),(np.int64(129), 3),(np.int64(53), 3),(np.int64(70), 3),(np.int64(146), 3),(np.int64(25), 3),(np.int64(161), 3),(np.int64(28), 3),(np.int64(36), 2),(np.int64(24), 2),(np.int64(63), 2),(np.int64(38), 2),(np.int64(138), 2),(np.int64(151), 2),(np.int64(124), 2),(np.int64(120), 2),(np.int64(103), 2),(np.int64(164), 2),(np.int64(54), 2),(np.int64(122), 2),(np.int64(109), 2),(np.int64(142), 2),(np.int64(106), 2),(np.int64(50), 2),(np.int64(17), 1),(np.int64(166), 1),(np.int64(165), 1),(np.int64(41), 1),(np.int64(136), 1),(np.int64(99), 1),(np.int64(46), 1),(np.int64(163), 1),(np.int64(162), 1),
