ba_s1_1,0.00123456790123457,0.0122566153570388,0.00376621347085482,0,0.0037388004961769,0.00870170750571482,0.0489156898519689,0.0869129900072566,0.0120580827402053,0.0111465842962371,0.0848475871792986,0.00346320346320346,0.00240963855421687,0.00258937520882058,0.00227623456790123,0.0263690390695881,0.0134075680762243,0.0157827541228727,0.0131023049113012,0.0107637435679857,0,0.00464869281045752,0.0279865779206386,0.0105331611263589,0.00364598278335725,0.00372064206191856,0.128187742842127,0.0343643283398183,0.00341731439292415,0.0160832095914931,0.0579728677274686,0.094913606462131,0.0274362174087336,0.131890341365942,0.121114363431858,0.013442136415091,0.00850177759305409,0.0950266687775313,0.0197533059666032,0.00589894336705109,0.00232589587559162,0.00257468229080706,0.00484571726571442,0.00345201028834439,0.0435865434353877,0.0200838674217132,0.0127702067529097,0.0137977092350509,0.00962814009493938,0.00382394311005515,0.00362862369828314,0.0692117687182892,0.00532359481634844,0.00502985139929677,0.157352570851006,0.00113636363636364,0.00120481927710843,0.115103317567735,0.104291349559856,0.00120481927710843,0.116515699474073,0.00223214285714286,0.00862691960252936,0.0330874544816346,0.00104166666666667,0.00131578947368421,0.0214361350653874,0,0.030189994655372,0.0530314468126654,0.125335061973609,0.0049479017835395,0,0.0178676952993899,0.00235294117647059,0.114842609025935,0.0180056240669777,0,0.0397848643543892,0.0266555787557161,0.0166534501823535,0.00955429755521281,0,0,0.00133333333333333,0.120426392714946,0.0448904171082114,0.0673689617017427,0,0,0,0,0,0,0,0,0,0,0,0,0.121818850391667,0,0,0,0,0,0,0,0,0,0.0182995226842318,0,0,0,0,0.159705947100109,0,0.0700229263984432,0,0,0,0
ba_s1_7,0.00230372037600953,0.00809261903926747,0,0.00120481927710843,0.00480916832815567,0.00458758767216713,0.0593437341609041,0.070344014043973,0.0478757140124285,0.00126582278481013,0.00735179673601323,0.009681355959197,0.0719498969055373,0.00506399924603007,0.00228937728937729,0.00389511553895115,0.0754935778802222,0.0200584428698515,0.0463208577696497,0.0749155240365205,0.0785331757837755,0.0355174611773027,0.0107864802867064,0.0858099841265245,0.0745149458144514,0.0219902241040886,0.0787590464975814,0.0167695659743869,0.0350706864519155,0.0261308857982528,0.0625937502821989,0.0711686391621192,0.0325514255042228,0.0966554934749711,0.0913175368230615,0.00367395507957757,0.00121951219512195,0.0830987734793331,0.0502901463364254,0.0217662851601634,0.0482930143936786,0.0112486984740623,0.0330968396628207,0.00486656739316818,0.00353463399508784,0.00494162906951855,0.00474823664405521,0.00489075630252101,0.0684280263213332,0.0021978021978022,0.00242861348248455,0.0870708521073019,0.0331546546490812,0.00242504409171076,0.0138583776965415,0.0107068956593061,0.0622611796665407,0.07480497589446,0.0676089291539089,0.00119047619047619,0.0844172250122124,0.00522506100732934,0.00899476051374786,0.054149345365169,0.0214801942693571,0.0048099470260718,0.0805839635512897,0.00588424472057882,0.0432803178739,0.00961420187468706,0.0875966004391987,0.00230372037600953,0.0247316444662783,0.0435343437430734,0.027017306061038,0.00633507777473916,0.0562499623744368,0,0.00349719101123595,0.053548606469058,0.0175176576618547,0,0,0.00120481927710843,0.00125,0.0808129749272126,0.0146988044658397,0,0,0,0,0,0,0,0,0,0,0.0096328261260786,0,0,0.0820746756113796,0,0,0,0,0,0,0,0.00464224664224664,0,0.016441379089604,0,0,0,0,0.111649581785051,0,0,0,0,0,0
ba_s1_14,0.00236694677871148,0.00104166666666667,0.00371428571428571,0,0.00352700164659874,0.00263157894736842,0.0106404832490025,0.00348175891247052,0.00472710088933082,0.00582345427924793,0.0492195219820465,0.0387944230497082,0.0280835307892814,0,0.00119047619047619,0,0.0119289354574368,0.00590102845073006,0.0450588708039884,0.029863049209708,0.00112359550561798,0.00355742296918767,0.0654600768118273,0.011999629718999,0.0173684145233148,0.0520812167971363,0.0312989615864554,0.0114434186378542,0.0666900948284257,0.0493508449258494,0.0321909462456001,0.0207401653441978,0,0.146082155466343,0.00539382066682454,0.112983618089589,0.00251928830105495,0.129613285779936,0.0143967369742663,0.0141232213708047,0.0035776756019745,0.110865956715371,0.0678992885555605,0.105098865936884,0.00386986301369863,0.0103779252780759,0.00692872741711336,0.00614387156529793,0.0945999238796405,0.00342731588162751,0,0.0172111680241232,0.0107468016478115,0.00116279069767442,0.0840013066088977,0.0321176197574196,0.00384050507561719,0.110129510783181,0.121118601183088,0.112611999519152,0.127178615249808,0.0290068987802634,0.00336007996068972,0.0691907432588046,0.0193758701872996,0.0129365728109675,0.0124478887027611,0.00223214285714286,0.00574754901960784,0.0505262491437189,0.13270767859364,0.00251582278481013,0.0301116550955893,0.0295778924001743,0.030201662020424,0.0137029405868239,0,0,0,0.00975322793069829,0.00610638866401046,0.0181333906107037,0,0,0.00252060875079264,0.131461730876364,0.0535825073135222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109126104656798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156355035042035,0,0,0,0,0,0
ba_s1_18,0.00346584787761258,0.00348019096424483,0.00482358323838915,0.0010989010989011,0.00600170704599988,0.029941382439696,0.0228731302857302,0.00829355058521725,0.0158212439461399,0.00475993958837096,0.00731402611773942,0.00348175891247052,0.0176151963136344,0.00242504409171076,0.00356046377682618,0.00738689431489015,0.00283816425120773,0.0234813575098798,0.0517136134264106,0.0531432865548715,0.0216807547667473,0.0118010543751418,0.109167234465665,0.0109923252734837,0.0164626193159991,0.0818262797597835,0.0674143574205224,0.00579725710508923,0.0513699068158531,0.0556328133274697,0.0533135298110674,0.0195605329315106,0.00119047619047619,0.129402276387223,0.0136374636461212,0.137035601469503,0.00819298476827469,0.138558938647262,0.0371174943322543,0.019191623811353,0.00985889507868006,0.0597484112334682,0.0537905119117237,0.0612720326959857,0.00903465212898194,0.00679782801618459,0.00719284165469855,0.00248275862068966,0.0287018568277596,0.00238399318859089,0.00343237009903677,0.0281497341243363,0.0164055154557328,0.00601184054993554,0.0228276710514721,0.0129133446843207,0.00927573380997179,0.127195874305813,0.116341821481403,0.113846021522694,0.123387047677155,0.0071829807090925,0.0035382882772441,0.053145169960458,0.0297706783412483,0.0259880982658795,0.0158824970144905,0.00361876396128071,0.0121507630785729,0.0509385714839571,0.124433524863046,0.0010989010989011,0.0222787775396547,0.018878348733367,0.0617746082187728,0.00367359229147847,0.00233990147783251,0,0.00238128986534373,0.0141125681531376,0.00588089067957982,0.0152453191901575,0,0,0.00390557433760516,0.124618973751982,0.0233065842439837,0,0,0,0,0,0,0,0,0,0,0.00365961199294533,0,0,0.118820095207658,0,0,0,0,0,0,0,0.00126582278481013,0,0,0,0,0,0,0.166194241398146,0,0,0,0,0,0
ba_s1_23,0,0.00266666666666667,0.00133333333333333,0.00125,0.00121951219512195,0.0368358904183563,0.00496220112517581,0.0133197819074026,0.0146757024081498,0,0.0662790215786849,0.0553966763136611,0.0833458701979279,0.00112359550561798,0.00111111111111111,0.00978499915250878,0.0120269934619865,0.00982265016819983,0,0.0667380745393332,0.0565213567209707,0.00734852657944979,0.0416129575303995,0.00468558049017819,0.00114942528735632,0.0678172706021721,0.0624077599942553,0,0.0268152442995314,0.0933659990466825,0.0536808583305829,0.012166994741781,0.00626107952808852,0.102498334118846,0.0551655343312606,0.0100684817188691,0.0538862157540424,0.0965656372322443,0.00125,0.0561747508473463,0.0378744628578226,0.0942790676403554,0.0639213496289682,0.110936252494392,0.0542583992915781,0.00507616198898495,0.00254633360193392,0.00508157825511521,0.101810034025867,0.00561443907325146,0.00114942528735632,0.0399947668526502,0.021950243994084,0.00116279069767442,0.111196758410443,0.0683963721820305,0.055570560237238,0.0738614623283168,0.092816217738008,0,0.0834989387441465,0,0.00266666666666667,0,0.0962586156315173,0.00597726281359691,0.00248533497993208,0.00111111111111111,0.0023894182904281,0.0466537845202671,0.102465735288683,0.00823263258721517,0.00622167810161695,0.00503142569981391,0.00410958904109589,0.120308825258301,0.00845115330338263,0,0.00244229337304542,0.00119047619047619,0.00365853658536585,0.0219741498667126,0,0,0,0.078129255380581,0.032758850329062,0,0,0,0,0,0,0,0,0,0,0.00114942528735632,0,0,0.0863561039054676,0,0,0,0,0,0,0,0.00131578947368421,0,0,0,0,0,0,0.13633218374711,0,0,0,0,0,0
ba_s1_25,0.008567617576801,0.0185460856976012,0.00117647058823529,0.00117647058823529,0.00501960784313726,0.00131578947368421,0.0349510131968625,0.0154234697580449,0.0127455952645912,0.00119047619047619,0.0023015873015873,0.00256578947368421,0.0107128979913306,0.00626595845161246,0.00119047619047619,0.0311064834436293,0.032875204042344,0.0241705615541498,0.0601571899557136,0.0665761517769381,0.0897796455306749,0.0266239458183955,0.0913324106839698,0.00342274983965603,0.00597295111883007,0.0526243743140962,0.04918807574548,0.0157516598491821,0.059697313765158,0.031960972527384,0.037531133518199,0.00735869739095727,0.00131578947368421,0.104521886898824,0.0832983796278327,0.00751824407742669,0.00251582278481013,0.0950680635869143,0.0132457346185124,0.0726441586847175,0.0569648167888404,0.0410453933750473,0.0461707305678558,0.0754485622295636,0.0491868753722423,0.00234310770073993,0.00386332153301524,0.00489420645545144,0,0.00361150179715581,0.00222249660451908,0.0401657181087965,0.0239666765788231,0.00714089196932334,0.0270285707487673,0.0098395916387479,0.00261986301369863,0.0908140595858147,0.0857035791595017,0.091331859348,0.0847506041444686,0.0122223200777508,0.0126697339161107,0.0510319467707944,0.0244423515561798,0.0492186869162478,0.0227674355158941,0.00250039068604469,0.00586753298809625,0.0468816898349122,0.0975501606307954,0.00605921855921856,0.0281306347175604,0.0229015526331606,0.058882843600303,0.0135837742504409,0,0,0.00378963230861965,0.00594439257789707,0.00136986301369863,0.0533280332041835,0,0,0.0318688768569383,0.105308932343296,0.00882723964277496,0,0,0,0,0,0,0,0,0,0,0.00503139055037789,0,0,0.0837501235792578,0,0,0,0.0630474215498553,0,0,0,0.00631842205090445,0,0,0.0686241707822517,0,0,0.0379288498786005,0.131633046073622,0,0,0,0,0,0
ba_s1_27,0.00259915611814346,0.00633386210840968,0.00133333333333333,0.00125,0.00259915611814346,0.0285967960904037,0.0613848195265072,0.0836586550998113,0.0105223966090045,0.00123456790123457,0.0511742773848351,0.0134407759658558,0.00464739092930931,0.00480788013752149,0.00123456790123457,0.0151393250600051,0.00125,0.00727330334925272,0.00341173532350003,0.00742404274452677,0.00332745559038662,0.00136986301369863,0.0207389602552377,0.00223214285714286,0,0.0506064090084958,0.119231698554565,0.0247095617960131,0.0227771022303103,0.106138055260493,0.0733705140061848,0.0961214937991024,0.0079867292507742,0.121666090150793,0.117892403635409,0.0025,0.00339056776556777,0.118061157666253,0.0198974790002494,0.0148748518758959,0.00125,0.0338971599504458,0.0385416489885303,0.0430140125161621,0,0.00708046676631054,0.00451001818283294,0.03252203924608,0.107615584773379,0.00619018215498611,0.0380503505447644,0.0552445392854424,0.00357142857142857,0.00116279069767442,0.125393791093549,0.0107839596512762,0.00114942528735632,0.0930751640482477,0.0994654811407137,0.00367686127427999,0.116804630759166,0,0.00860087283858691,0.0249325432620329,0.11655372809694,0.00735495780590717,0.0284984797662282,0.00120481927710843,0.00368864799759109,0.0106245095366199,0.100255599333937,0,0.00121951219512195,0.00930271597944633,0.00352394519061186,0.13257297672419,0.0289037831212263,0,0.00234567901234568,0.0438340809843378,0.0225007390955506,0.00237359550561798,0,0,0,0.102458659239617,0.0157852374081699,0,0,0,0,0,0,0,0,0,0,0.00734370816599732,0,0,0.0998862461658845,0,0,0,0,0,0,0,0.00377777777777778,0,0.0200024368954904,0,0,0,0,0.143246636273433,0,0,0,0,0,0
ba_s1_31,0,0,0.0023489010989011,0.00120481927710843,0.00230372037600953,0.0481176548702578,0.00500583566760037,0.0784181447720672,0.0106200803522093,0.00245481927710843,0.00236111111111111,0.00387345679012346,0.0168233787221127,0.0022464859437751,0.00120481927710843,0.00827506198047024,0.0226597359630938,0.00371297071443856,0.0146022152549212,0.00993720655278195,0.0417415880259929,0.00981379754032255,0.0147635045775758,0.0555881109070792,0.115595169668178,0.0115631924009963,0.142448242170761,0.0315763406584787,0.0285445860251597,0.0906164858620473,0.0253382121711615,0.0941264906016092,0.0372771487161379,0.171364679499567,0.119446381359145,0.0180928367249909,0.00377208844897053,0.106784509630176,0.00247064206191856,0.00498535799217783,0.00362800545871495,0.034279739280902,0.0105754340510438,0.0064999352175764,0.0110371455631554,0.0082536101904547,0.0163898526698492,0.00929246669902759,0.089000275969245,0.00131578947368421,0.0010989010989011,0.0607114632398989,0.0148158686476655,0.00104166666666667,0.00604523454951601,0.00500051642984669,0.0113087477496239,0.129576285817232,0.139540067625505,0.00112359550561798,0.146852126809511,0.0144384105807179,0.00114942528735632,0.0391963264859639,0.113632447867349,0.0010989010989011,0.0139893375680581,0.00241469057258531,0.0192659951728475,0.00123456790123457,0.146721643020552,0.0023489010989011,0.00233990147783251,0.0149872638994957,0.00357446937906708,0.010097475495714,0.00371951219512195,0,0,0.0120317759323706,0.0393584453862024,0,0,0,0,0.130418577750541,0.00120481927710843,0,0,0,0,0,0,0,0,0,0,0.002375,0,0,0.131651366464821,0,0,0,0,0,0,0,0.00227537168713639,0,0.0449469132691431,0,0,0,0,0.176061949373698,0,0,0,0,0,0
ba_s1_35,0.00120481927710843,0.0207873764607735,0.00133333333333333,0.00121951219512195,0.00258333333333333,0.054110303802315,0.00116279069767442,0.022291027730722,0.0343343669403044,0.00382791327913279,0,0.0197308003312055,0.0468880448211991,0,0.00144927536231884,0.0226748651777003,0.0465006053412731,0.0266032142290094,0.00745395293445635,0.0710752637035793,0.0876488717661274,0.00390123456790123,0.0784279822738378,0.0160405927126698,0.0356912825254575,0.0611056184780393,0.0606670972999426,0.00863250083173928,0.0443579113146056,0.0826274005840826,0.00601644827186972,0.00119047619047619,0.00960882122297985,0.0962673858480807,0.0826427762816109,0.00587067498581963,0.010899728461213,0.0719267050398201,0.00369670284053846,0.0644673539986495,0.0456637001153344,0.0454104103472493,0.0318153946225313,0.0856241595565851,0.055992632888035,0.0120632806363091,0.00888754696725711,0.019740703776756,0.0750032231580248,0.00756328296525894,0,0.054801273209654,0.0413419691715839,0.00714859897418363,0.0140890852974186,0.0171892157542078,0.0230609652031373,0.0846743608184475,0.0756893905416387,0.0930076959627714,0.103050175420419,0.00245629897528632,0.0156141669530413,0.00229915433403805,0.0870016908281729,0,0.0131457672826319,0.00136986301369863,0.0046758044937205,0.00333104395604396,0.086664370919569,0.00121951219512195,0.036042170032871,0.0227193794801468,0.0474557616787823,0.0966889518638582,0.00830934224832675,0,0,0.00709290827695038,0.0133935967793528,0.0466527139286304,0,0,0.00244047619047619,0.0807202034436306,0.00239529546758462,0,0,0,0,0,0,0,0,0,0,0.00245629897528632,0,0,0.0848141922224248,0,0,0,0.0485137341983414,0,0,0,0.00133333333333333,0,0,0.0490302524601043,0,0,0,0.113428286635751,0,0,0,0,0,0
ba_s1_38,0,0.00120481927710843,0.00232841478272641,0.00359567901234568,0.00240963855421687,0.0552458768578495,0.00621564742838665,0.00251582278481013,0.00492504409171076,0,0.011633020177313,0.0503216245200675,0.0114520732929724,0,0.00123456790123457,0.0159262501389023,0.00742258685244432,0.0023709315375982,0.0033458177278402,0.0247738011791941,0.00241103848946986,0.00257468229080706,0.0210104597952134,0.00234118291347207,0.0021978021978022,0.0893468039002079,0.116957525174465,0.0135638619580786,0.032300764885614,0.0469785945844392,0.0127331138894618,0.0225708482667006,0.00949962812315863,0.150870109008066,0.107332972102993,0.00636677850905493,0.00245481927710843,0.121275658239139,0.00376149134734958,0.0122755495224485,0.00119047619047619,0.0202289729014663,0.00804012345679013,0.0191731732523514,0.104873117539693,0.00876815963037912,0.0101113423902417,0,0.00243938497930219,0.00238128986534373,0,0.00873012862214553,0.00247064206191856,0.00111111111111111,0.0816056213047787,0.0346672493236588,0.00995535359298719,0.120744847914572,0.110240442199585,0.121807609513266,0.134436792541323,0.107938444892238,0.00352074966532798,0.0105273323985491,0.0482535232787071,0,0.0170633807820671,0,0.00512104732915676,0.00815329675115408,0.133009628206946,0.00853550960418856,0.0035658888786634,0.00116279069767442,0.00117647058823529,0.107559614686756,0.0180717249018702,0,0.0592564046420677,0.00474310755435253,0.00247064206191856,0,0,0,0.00361856108982546,0.112968369471631,0.0646442052295947,0.0514279973038513,0,0,0,0,0,0,0,0,0,0,0,0,0.127852127241066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168283329622115,0.0854920620593762,0.0568626520795066,0,0,0,0
