CHEMBL1163125_0,36,35,-1,-1,-1,2.1666666666666665,2.8528737947706153,2.900294858558634,6.728255425223356,0.11139971429206419,0.12396725952211839,1.623373016411881,2.8951959584044733,0.18295653927878355,0.09308113932747217,-0.17288829376139936,-1.1214643384812273,7.4866402116402115,3.9875877540881595,-0.07261763689712507,-0.8899825473859626,0.024369747899159664,0.06315905489097491,3.438839708445331,10.961924360581975,0.8055555555555556,0.3957724124659724,-1.544097293955913,0.3842364532019724,2.1666666666666665,2.8528737947706153,2.900294858558634,6.728255425223356,2.0,0.0,0,0,1.9444444444444444,2.4374901076089226,3.3905195506474737,10.42066318097487,0.0,0.0,0,0,0.02570775785061499,0.057953024018283866,1.8486887642442433,1.5060554869110048,0.041666666666666664,0.04907372823572477,2.89420840456585,6.704531171746536,0.041666666666666664,0.18351335688396023,-2.5495980742020126,5.461109891948073,1.25,0.4330127018922193,1.1547005383792515,-0.6666666666666665,-0.7733446585446592,70.0,280.0,0.0,212.0,2370.0,48.0,0.0,0.0,0.0,894.0,1000.0,19920.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.172413793103448,5.272367560294354,5.061315393848699,23.761651270196097,2.206896551724138,0.48275862068965514,0.47448979591836765,0.12973760932944867,0.0,0.0,0,0,3.310344827586207,0.46263475396547377,0.8198915917499231,-1.3277777777777775,0.6206896551724138,0.48521542343000995,-0.4974683381630911,-1.7525252525252522,14.696275862068967,12.345973854121782,5.0725038113386365,23.836477695406117,0.896551724137931,0.7117161186396653,0.1521744408927696,-1.0228459961647827,452.40000000000026,53.080000000000005,4.927700000000003,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0
CHEMBL1163125_12,39,36,-1,-1,-1,2.0,3.0671497204093914,3.450329501339699,10.675770351540706,0.10630348875117303,0.11975221885357643,2.4251437228277912,8.892088275721456,0.19280133786935963,0.09678588905435892,-0.2973197482444449,-0.8655409293776599,8.424786324786327,4.397815554283694,-0.17311674090999588,-0.6083771552172541,0.02359849728270781,0.07304369128908025,3.782258999692255,14.108888677847197,0.8205128205128205,0.3837597319768145,-1.6703827619526515,0.7901785714285694,2.0,3.0671497204093914,3.450329501339699,10.675770351540706,2.0,0.0,0,0,1.8461538461538463,2.6364161915952717,3.9616160496411754,15.295461895148048,0.0,0.0,0,0,0.004305498423145482,0.01358738308006733,3.079511206647491,7.996636941299812,0.037037037037037035,0.05155498874932566,3.4421637792629656,10.596918021727241,0.037037037037037035,0.02907344750174519,2.8763136623658077,10.432599483613537,1.1481481481481481,0.3552467795046459,1.9808869335422108,1.9239130434782625,0.6269342750745623,72.0,332.0,0.0,148.0,3510.0,8.0,0.0,0.0,0.0,510.0,872.0,37920.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0.7118052168020874,1.4640315054724362,0.5443213296398866,2.2,0.653197264742181,-0.2296396633859236,-0.7265625000000018,0.0,0.0,0,0,3.2666666666666666,0.44221663871405326,1.0552897060221738,-0.8863636363636354,0.5,0.5,0.0,-2.0,12.80886666666667,1.4195645279059665,1.4631731108129382,0.5414268182211059,0.8,0.9092121131323904,0.6705557598153816,-0.8491155046826213,408.45800000000014,89.44999999999999,2.4486999999999997,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
CHEMBL1163125_38,38,36,-1,-1,-1,2.076923076923077,2.9210519301611577,2.979507694961291,7.259341798742307,0.11148146817989026,0.1178459661004157,1.7240965546050413,3.421139947346549,0.19351166894465366,0.09720760594989934,-0.3139253197470265,-0.9693557644504884,8.168421052631581,4.281767734689237,-0.17184511572013564,-0.7796900373251452,0.022799114904378064,0.06509863728916084,3.267503859129086,9.69633721947675,0.8157894736842105,0.3876557858593746,-1.6292261599251139,0.6543778801843323,2.076923076923077,2.9210519301611577,2.979507694961291,7.259341798742307,2.0,0.0,0,0,1.894736842105263,2.510917987763487,3.450512291933894,10.88307578738637,0.0,0.0,0,0,0.008117321275216013,0.022056530095427792,2.7355654773135707,6.771025209614443,0.038461538461538464,0.0491755916089001,2.9955934457134403,7.331379951333323,0.038461538461538464,0.025481056397756746,2.0217099595193058,3.5067476918834988,1.1923076923076923,0.39411349099844606,1.5614401167176535,0.4380952380952392,-1.1283455282933559,72.0,304.0,0.0,224.0,2712.0,24.0,0.0,0.0,0.0,778.0,1190.0,23880.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.416666666666667,0.759202798262025,1.9969160552341245,3.5108143417041617,2.1666666666666665,0.7453559924999298,-0.27950849718747317,-1.1624999999999999,0.0,0.0,0,0,3.1666666666666665,0.5527707983925666,0.05482024446868504,-0.04958677685950352,0.5,0.5,0.0,-2.0,12.884125,1.662654236266519,2.3072910610883692,5.228583945622297,0.6666666666666666,0.8975274678557508,1.3959166800895626,1.1807372175980975,325.3470000000001,81.91000000000001,2.785680000000001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1
CHEMBL1163125_39,34,32,-1,-1,-1,2.090909090909091,2.574509501546599,2.7122721212197214,5.898635580624507,0.11794399507658888,0.12450292659715245,1.6437485592470722,3.6002642385081254,0.1799856861164661,0.0887559870188746,-0.232133289789736,-1.0637039879924934,6.883333333333334,3.588473285796596,-0.09001524557459299,-0.872432476213294,0.022894385026737976,0.060105228489891256,3.1753614146592914,9.165151218762446,0.7941176470588235,0.40434491426080943,-1.4547859349066157,0.11640211640211495,2.090909090909091,2.574509501546599,2.7122721212197214,5.898635580624507,2.0,0.0,0,0,1.8823529411764706,2.1931002214479114,3.1613401779187376,9.190262408778016,0.0,0.0,0,0,0.005423172998833768,0.015482524503996979,2.723257308403229,5.968277375815109,0.04545454545454544,0.051305728210264426,2.740577045391383,6.023835746186348,0.045454545454545456,0.09450380651814609,-2.12782259281982,3.9738922188262356,1.3181818181818181,0.46577048936179993,0.780720058358827,-1.39047619047619,0.5428308139004623,64.0,220.0,0.0,130.0,1560.0,8.0,0.0,0.0,0.0,368.0,512.0,11064.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.352941176470588,0.6809315825170721,1.6594009906316594,1.1783247939407486,2.1176470588235294,0.6758308995927093,-0.1463834834172915,-0.8250688705234159,0.0,0.0,0,0,3.3529411764705883,0.47788461203740945,0.615457454896663,-1.6212121212121218,0.35294117647058826,0.4778846120374094,0.6154574548966635,-1.6212121212121215,12.715,1.3580012994882462,1.658531136778776,1.175018180812839,1.0,0.8744746321952062,0.5277894229817222,-0.4852071005917158,466.58200000000005,110.77000000000001,4.769400000000004,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1
CHEMBL1163125_51,38,37,-1,-1,-1,2.25,3.1655699855370965,2.970171863280297,7.3578260813188034,0.10887436247078341,0.12025873219963974,1.7962446335882072,4.309470860832739,0.1805061427638476,0.10168659293994854,-0.1753890312672953,-1.2181234980859479,7.578947368421052,4.411489325982021,-0.07997430437818968,-0.9948516048626819,0.017267267267267267,0.05338612762653575,3.7934552757298245,13.425986311516205,0.8157894736842105,0.3876557858593746,-1.6292261599251143,0.6543778801843323,2.25,3.1655699855370965,2.970171863280297,7.3578260813188034,2.0,0.0,0,0,1.9473684210526316,2.6252555607031427,3.635214108156898,12.472739244838232,0.0,0.0,0,0,0.035599667197146814,0.0905884531266304,3.7101240409192013,15.446725890634358,0.041666666666666664,0.05386977403784553,2.998824449069743,7.461795262058656,0.041666666666666664,0.04522248191099205,-1.732629890516944,3.025391074552876,1.3333333333333333,0.4714045207910317,0.7071067811865478,-1.4999999999999996,-1.0780206315934064,74.0,332.0,0.0,262.0,3240.0,56.0,0.0,0.0,0.0,1106.0,1434.0,32064.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.2,0.39999999999999997,1.4999999999999993,0.24999999999999822,2.2,0.7483314773547883,0.3722567298065903,-0.005102040816327147,0.0,0.0,0,0,3.05,0.49749371855331004,0.10354935066307133,0.9788797061524317,0.75,0.4330127018922193,-1.1547005383792515,-0.6666666666666665,12.4102,0.7984000000000002,1.4999999999999984,0.24999999999999556,0.7,0.9,1.4485596707818926,1.4531321444901675,262.316,65.36,3.4260800000000016,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0
CHEMBL1163125_72,38,36,-1,-1,-1,2.076923076923077,2.8945981111118124,3.0634098228668694,7.637286938619175,0.1103493173862414,0.11890676022024467,1.7189069512345982,3.455977885087006,0.18356306133798092,0.09181012572029648,-0.24923368033542015,-1.0063173232916778,7.961904761904761,4.1752949331719345,-0.1391146480391934,-0.7977258701403156,0.025327959538485854,0.06873922333267642,3.448979449911667,11.039905155687023,0.8157894736842105,0.3876557858593746,-1.6292261599251139,0.6543778801843323,2.076923076923077,2.8945981111118124,3.0634098228668694,7.637286938619175,2.0,0.0,0,0,1.894736842105263,2.4898686678978676,3.536612469587997,11.355611219324024,0.0,0.0,0,0,0.011745827984595636,0.03054989960596278,2.2817819345402324,3.377588663372075,0.03846153846153846,0.04823451401959907,3.0578482685901696,7.613684386788888,0.03846153846153847,0.057833927347426164,3.078472435561247,7.702753277766359,1.1923076923076923,0.39411349099844606,1.5614401167176535,0.4380952380952392,-0.3756930460594644,72.0,300.0,0.0,178.0,2700.0,24.0,0.0,0.0,0.0,748.0,880.0,23880.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.7272727272727275,2.0928844424038795,3.933445550786935,14.532524029903886,2.1818181818181817,0.7158188976374374,0.4608875576619822,0.29552549427679464,0.0,0.0,0,0,3.1818181818181817,0.385694607919935,1.6499158227686124,0.7222222222222268,0.5454545454545454,0.49792959773196915,-0.18257418583505508,-1.9666666666666666,13.466818181818184,4.196624180504695,3.937582323737516,14.55726047744308,0.7272727272727273,0.8080176743014171,1.051031482130893,0.7082198365646528,312.398,80.37,2.6106,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0
CHEMBL1163125_85,37,33,-1,-1,-1,2.0,2.670287397005928,2.7949855294657535,6.129535990481855,0.11012969048987206,0.12205932287061078,1.6724726283115994,3.298350716662193,0.16370910553385715,0.08900971318903579,-0.13045544399312756,-1.0942978613094028,6.774774774774775,3.867933587144289,-0.01104919686855176,-0.9289234521980454,0.01969111969111969,0.05716633944728719,3.1126563853296054,8.486872356840342,0.8108108108108109,0.3916588309780929,-1.5871507864874157,0.5190476190476199,2.0,2.670287397005928,2.7949855294657535,6.129535990481855,2.0,0.0,0,0,1.7837837837837838,2.219509747853817,3.358302324559387,10.24395482157859,0.0,0.0,0,0,0.004165969683211063,0.012487925309780466,2.934290799415175,7.474247833303828,0.043478260869565195,0.05291201414197966,2.8108601844711947,6.198027613390662,0.04347826086956528,1.1491481650316817,2.7855400879583563,6.285309950146527,1.173913043478261,0.3790346907426672,1.7206180040292134,0.9605263157894743,-0.4699665176700617,66.0,234.0,0.0,118.0,1776.0,8.0,0.0,0.0,0.0,398.0,526.0,13080.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.566666666666666,1.8562207723101136,4.397830947294375,19.27706107640638,2.1333333333333333,0.7630348761506397,0.22076033798076636,-0.38843890216187793,0.0,0.0,0,0,3.433333333333333,0.4955356249106169,0.26906911759852603,-1.9276018099547514,0.3333333333333333,0.47140452079103173,0.7071067811865476,-1.5000000000000004,13.14486666666667,3.7209764644363026,4.405436099028815,19.332993908966138,1.0333333333333334,1.015983376941878,0.5054483190529359,-0.9767160540460988,425.59400000000016,54.45,5.028500000000005,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
CHEMBL1163125_106,38,35,-1,-1,-1,2.0,2.7735009811261455,3.082746340521711,7.777000000000001,0.11127535601463812,0.11804060579944405,1.769351919048098,3.9628375113348566,0.17891278502112842,0.08775740977987254,-0.27952233361578094,-0.9460552073273729,7.7969924812030085,4.042022877847715,-0.14173646300349724,-0.7402432973645436,0.026276276276276277,0.07234444541769722,3.2720170742902384,9.832579549760775,0.8157894736842105,0.3876557858593746,-1.6292261599251139,0.6543778801843323,2.0,2.7735009811261455,3.082746340521711,7.777000000000001,2.0,0.0,0,0,1.8421052631578947,2.3899605346826793,3.529588027168483,11.352408978316245,0.0,0.0,0,0,0.004361388384754991,0.013021033807359405,2.790120758308128,6.186554560040721,0.03846153846153847,0.04815433497328737,3.0789449193562857,7.773335652170472,0.03846153846153847,0.01694947961628324,-0.027158865363711544,1.557143675357378,1.1538461538461537,0.36080121229411,1.9188064472004944,1.6818181818181834,0.4276967042143421,70.0,276.0,0.0,128.0,2370.0,8.0,0.0,0.0,0.0,464.0,600.0,19920.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65625,1.96229099205495,4.5798600563260905,21.15739922863524,2.1875,0.6817945071647321,-0.2542105075792519,-0.8658993008968294,0.0,0.0,0,0,3.28125,0.4496092053105675,0.9730672655996823,-1.0531400966183575,0.53125,0.4990224819584785,-0.1252448582170299,-1.9843137254901961,13.366937499999999,4.162112338836345,4.667657946248517,21.801612437642692,0.78125,0.9916644782889019,1.0249912048628715,-0.16025063877583845,452.94200000000023,78.60000000000001,4.8632200000000045,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
CHEMBL1163125_113,37,35,-1,-1,-1,2.1739130434782608,2.958439275861565,2.8928893291112607,6.943274167440261,0.10996097511821977,0.12221133735491677,1.8060113867610037,4.500124243774605,0.17326355136466814,0.09666592030715031,-0.13728621632822638,-1.1761861608428277,7.117117117117116,4.125947859951739,-0.03867600680362089,-0.9717625413342454,0.0178035178035178,0.053850987889173335,3.597417205829072,12.070083695624552,0.8108108108108109,0.3916588309780929,-1.5871507864874157,0.5190476190476199,2.1739130434782608,2.958439275861565,2.8928893291112607,6.943274167440261,2.0,0.0,0,0,1.8918918918918919,2.4471029069005836,3.5335878116499484,11.816643614574415,0.0,0.0,0,0,0.02782075792345369,0.08529563369676443,4.6233733760225615,22.444431293184707,0.04347826086956519,0.05439684655624678,2.918972630576923,7.0128024327392655,0.043478260869565216,0.019934556422589494,1.3254685940975675,1.6124181613276827,1.3043478260869565,0.4601306627938419,0.8504200642707606,-1.276785714285715,-1.2830006783956294,70.0,284.0,0.0,198.0,2502.0,32.0,0.0,0.0,0.0,714.0,992.0,22320.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.588235294117647,1.7842059868356588,4.391581460501824,19.904151701323265,2.176470588235294,0.7848037684780197,0.4092948324179653,-0.10762529983587976,0.0,0.0,0,0,3.323529411764706,0.467822756487849,0.7544335361543166,-1.4308300395256925,0.6176470588235294,0.4859621071134796,-0.484182026135042,-1.7655677655677655,13.217088235294119,3.619244236737238,4.2733307306554265,18.863439832825463,0.8823529411764706,0.8998269729869621,0.9596280971505158,0.27021696252465377,479.62100000000015,63.99,5.652100000000005,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0
CHEMBL1163125_122,38,35,-1,-1,-1,2.0,2.8674417556808756,3.204664635640424,8.626369612856102,0.11207524805930297,0.11728140622507016,1.935100674615415,5.207942430444334,0.1896638151166076,0.09098624025675785,-0.39495115576586426,-0.7866378788472783,8.259273182957394,4.182972883047796,-0.24547081810182328,-0.5801122948978352,0.028291449344080923,0.07861141438651581,3.2952226149573245,9.99301535531906,0.8157894736842105,0.3876557858593746,-1.6292261599251139,0.6543778801843323,2.0,2.8674417556808756,3.204664635640424,8.626369612856102,2.0,0.0,0,0,1.8421052631578947,2.508158433146075,3.621498808111819,12.059795933681066,0.0,0.0,0,0,0.0041655863797424595,0.012440547446582632,2.788814923548925,6.163221830351915,0.03703703703703704,0.047996728108207244,3.2044871456579718,8.651751072627961,0.037037037037037035,0.036716058684559724,3.1285459582003807,9.802874995261925,1.1481481481481481,0.3552467795046459,1.9808869335422101,1.9239130434782608,-0.1236629262959657,70.0,298.0,0.0,134.0,2766.0,8.0,0.0,0.0,0.0,504.0,666.0,25200.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.642857142857143,2.0738901629939965,4.445569952107544,19.236087013420125,2.2142857142857144,0.6738557951469003,-0.2858421249455356,-0.8284307536927158,0.0,0.0,0,0,3.2142857142857144,0.410325903324145,1.3926212476455813,-0.06060606060606366,0.6071428571428571,0.48838551182776235,-0.43876345447627785,-1.8074866310160438,13.346928571428574,4.405013198687633,4.507756105486737,19.667711852047386,0.7142857142857143,0.880630571852711,1.2166606584807187,0.786703601108032,393.87400000000014,67.49000000000001,4.721720000000004,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
