CHEMBL214_249,54,111,139,128,38,116,127,90,72,69,52,114,53,106,59,93,141,157,132,143,91,62,96,97,82,105,110,140,130,104,155,152,101,102,94,124,92,113,112,103,71,55,87,109,144,107,108,88,100,151,85,138,98,79,150,146,84,134,133,131,80,83,41,160,118,70,142,33,86,65,115,121,25,117,57,81,135,95,36,159,148,74,145,129,89,47,156,64,126,154,46,29,68,24,17,99,60,51,136,147,158,164,67,73,37,120,149,123,42,122,77,137,153,162,166,165,163,161,125,66,78,76,75,119,48,50,49,40,43,45,44,61,63,58,56,32,34,35,39,28,30,26,31,27,23,21,22,20,19,18,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
CHEMBL214_249,(np.int64(157), 40),(np.int64(155), 39),(np.int64(160), 36),(np.int64(154), 35),(np.int64(159), 33),(np.int64(158), 32),(np.int64(156), 30),(np.int64(161), 23),(np.int64(153), 17),(np.int64(127), 14),(np.int64(111), 12),(np.int64(90), 12),(np.int64(52), 12),(np.int64(38), 12),(np.int64(128), 11),(np.int64(116), 10),(np.int64(54), 10),(np.int64(139), 10),(np.int64(132), 9),(np.int64(106), 9),(np.int64(69), 9),(np.int64(107), 9),(np.int64(91), 9),(np.int64(94), 8),(np.int64(162), 8),(np.int64(72), 8),(np.int64(97), 8),(np.int64(110), 8),(np.int64(152), 8),(np.int64(96), 8),(np.int64(105), 7),(np.int64(141), 7),(np.int64(59), 7),(np.int64(124), 7),(np.int64(87), 7),(np.int64(93), 7),(np.int64(82), 7),(np.int64(85), 6),(np.int64(62), 6),(np.int64(143), 6),(np.int64(144), 6),(np.int64(140), 6),(np.int64(112), 6),(np.int64(114), 6),(np.int64(104), 6),(np.int64(109), 6),(np.int64(133), 5),(np.int64(95), 5),(np.int64(117), 5),(np.int64(92), 5),(np.int64(146), 5),(np.int64(53), 5),(np.int64(130), 5),(np.int64(163), 5),(np.int64(151), 5),(np.int64(113), 5),(np.int64(138), 4),(np.int64(88), 4),(np.int64(102), 4),(np.int64(131), 4),(np.int64(71), 4),(np.int64(166), 4),(np.int64(100), 4),(np.int64(150), 4),(np.int64(101), 4),(np.int64(108), 4),(np.int64(103), 4),(np.int64(118), 3),(np.int64(79), 3),(np.int64(121), 3),(np.int64(135), 3),(np.int64(165), 3),(np.int64(134), 3),(np.int64(86), 3),(np.int64(81), 3),(np.int64(57), 3),(np.int64(80), 3),(np.int64(98), 3),(np.int64(37), 3),(np.int64(83), 3),(np.int64(136), 2),(np.int64(142), 2),(np.int64(47), 2),(np.int64(84), 2),(np.int64(74), 2),(np.int64(145), 2),(np.int64(129), 2),(np.int64(70), 2),(np.int64(64), 2),(np.int64(41), 2),(np.int64(115), 2),(np.int64(149), 2),(np.int64(25), 2),(np.int64(126), 2),(np.int64(89), 2),(np.int64(65), 2),(np.int64(55), 2),(np.int64(148), 2),(np.int64(147), 1),(np.int64(17), 1),(np.int64(36), 1),(np.int64(123), 1),(np.int64(42), 1),(np.int64(77), 1),(np.int64(99), 1),(np.int64(164), 1),(np.int64(46), 1),(np.int64(120), 1),(np.int64(24), 1),(np.int64(68), 1),(np.int64(29), 1),(np.int64(122), 1),(np.int64(67), 1),(np.int64(73), 1),(np.int64(33), 1),(np.int64(51), 1),(np.int64(60), 1),
