CHEMBL4822_264,107,94,127,93,96,119,133,112,38,114,85,124,155,131,54,134,132,84,43,111,105,80,79,128,52,90,42,95,138,141,123,83,53,57,113,146,144,125,143,102,117,106,101,82,69,103,152,60,157,47,130,122,116,78,73,89,36,46,74,110,92,98,160,126,86,87,148,91,136,88,100,139,29,153,62,154,66,65,75,25,129,151,70,55,137,68,59,51,22,32,145,135,72,108,33,121,149,81,150,48,97,115,67,71,37,77,109,19,140,164,142,118,17,120,61,166,163,162,161,158,159,156,147,165,76,104,99,64,49,45,41,63,50,58,56,35,34,39,40,44,28,30,31,24,26,27,23,20,21,18,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
CHEMBL4822_264,(np.int64(155), 42),(np.int64(157), 39),(np.int64(154), 38),(np.int64(158), 34),(np.int64(156), 32),(np.int64(160), 31),(np.int64(159), 24),(np.int64(153), 22),(np.int64(161), 15),(np.int64(94), 14),(np.int64(112), 14),(np.int64(107), 14),(np.int64(127), 13),(np.int64(152), 11),(np.int64(131), 11),(np.int64(124), 11),(np.int64(96), 10),(np.int64(133), 9),(np.int64(95), 9),(np.int64(38), 9),(np.int64(93), 9),(np.int64(134), 9),(np.int64(111), 9),(np.int64(85), 9),(np.int64(57), 8),(np.int64(105), 8),(np.int64(84), 8),(np.int64(162), 8),(np.int64(54), 8),(np.int64(42), 8),(np.int64(79), 8),(np.int64(114), 8),(np.int64(144), 8),(np.int64(80), 8),(np.int64(90), 7),(np.int64(146), 7),(np.int64(138), 7),(np.int64(52), 7),(np.int64(128), 7),(np.int64(119), 7),(np.int64(132), 6),(np.int64(123), 6),(np.int64(82), 6),(np.int64(106), 6),(np.int64(125), 6),(np.int64(102), 6),(np.int64(87), 5),(np.int64(143), 5),(np.int64(47), 5),(np.int64(88), 5),(np.int64(83), 5),(np.int64(43), 5),(np.int64(117), 5),(np.int64(53), 5),(np.int64(136), 5),(np.int64(122), 4),(np.int64(101), 4),(np.int64(130), 4),(np.int64(73), 4),(np.int64(62), 4),(np.int64(113), 4),(np.int64(98), 4),(np.int64(100), 4),(np.int64(66), 4),(np.int64(75), 4),(np.int64(126), 4),(np.int64(116), 4),(np.int64(92), 4),(np.int64(141), 4),(np.int64(86), 4),(np.int64(91), 4),(np.int64(139), 4),(np.int64(46), 3),(np.int64(89), 3),(np.int64(103), 3),(np.int64(36), 3),(np.int64(78), 3),(np.int64(108), 3),(np.int64(137), 3),(np.int64(60), 3),(np.int64(25), 3),(np.int64(110), 3),(np.int64(74), 3),(np.int64(65), 3),(np.int64(69), 3),(np.int64(81), 3),(np.int64(135), 3),(np.int64(151), 2),(np.int64(68), 2),(np.int64(37), 2),(np.int64(33), 2),(np.int64(55), 2),(np.int64(32), 2),(np.int64(59), 2),(np.int64(109), 2),(np.int64(166), 2),(np.int64(150), 2),(np.int64(163), 2),(np.int64(165), 2),(np.int64(70), 2),(np.int64(129), 2),(np.int64(145), 2),(np.int64(121), 2),(np.int64(77), 2),(np.int64(148), 2),(np.int64(149), 2),(np.int64(72), 2),(np.int64(142), 1),(np.int64(19), 1),(np.int64(164), 1),(np.int64(67), 1),(np.int64(29), 1),(np.int64(48), 1),(np.int64(17), 1),(np.int64(118), 1),(np.int64(115), 1),(np.int64(22), 1),(np.int64(120), 1),(np.int64(51), 1),(np.int64(97), 1),(np.int64(61), 1),(np.int64(140), 1),(np.int64(71), 1),
