MUTAG_7,0.0,0.021739130434782608,0.021739130434782608,0.0,0.06521739130434782,0.021739130434782608,0.0,0.0,0.021739130434782608,0.043478260869565216,0.0,0.0,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.0,0.0,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.021739130434782608,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MUTAG_20,0.045454545454545456,0.0,0.045454545454545456,0.022727272727272728,0.045454545454545456,0.0,0.0,0.022727272727272728,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.045454545454545456,0.0,0.013636363636363636,0.022727272727272728,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,0.0,0.022727272727272728,0.0,0.022727272727272728,0.0,0.022727272727272728,0.0,0.0,0.022727272727272728,0.009090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.0,0.0,0.06818181818181818,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,0.022727272727272728,0.06818181818181818,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MUTAG_25,0.0,0.0,0.0,0.0,0.06756756756756757,0.0,0.02702702702702703,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.05135135135135135,0.0,0.032432432432432434,0.016216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.016216216216216217,0.0,0.05405405405405406,0.0,0.02702702702702703,0.01891891891891892,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.04324324324324324,0.043243243243243246,0.010810810810810811,0.05405405405405406,0.0,0.16216216216216217,0.0,0.0,0.010810810810810811,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MUTAG_38,0.01904761904761905,0.006878306878306879,0.012698412698412698,0.0,0.04399092970521542,0.0,0.0,0.0,0.0,0.021768707482993196,0.019047619047619046,0.007482993197278913,0.0,0.028798185941043088,0.012087912087912087,0.019436345966958212,0.020317460317460314,0.062055933484504916,0.0,0.0,0.0,0.0,0.011721611721611722,0.009070294784580499,0.022222222222222223,0.0,0.0,0.023809523809523808,0.08835978835978836,0.0,0.0,0.02804232804232804,0.03301587301587301,0.0,0.0,0.0,0.0,0.029554043839758126,0.0163265306122449,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034013605442176874,0.026303854875283448,0.0,0.046031746031746035,0.004373177842565597,0.018140589569160998,0.026455026455026457,0.0,0.012698412698412698,0.0,0.003492063492063497,0.01904761904761905,0.003492063492063497,0.03949066806209663,0.10616314902029188,0.0,0.019501133786848077,0.006878306878306879,0.0,0.0,0.0,0.0,0.01904761904761905,0.06485260770975058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MUTAG_67,0.0,0.09090909090909091,0.11363636363636363,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.06818181818181818,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.06818181818181818,0.022727272727272728,0.0,0.022727272727272728,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.0,0.022727272727272728,0.045454545454545456,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MUTAG_79,0.0,0.025,0.0,0.025,0.0,0.025,0.025,0.0,0.0,0.025,0.05,0.05,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,0.0,0.025,0.05,0.0,0.075,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.075,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.05,0.0,0.0,0.025,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.075,0.075,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MUTAG_93,0.029411764705882356,0.05882352941176471,0.0,0.0,0.029411764705882356,0.0,0.0,0.05882352941176471,0.0,0.029411764705882356,0.0,0.029411764705882356,0.08823529411764708,0.0,0.029411764705882356,0.0,0.0,0.0,0.05882352941176471,0.0,0.029411764705882356,0.0,0.0,0.0,0.0,0.0,0.029411764705882356,0.0,0.029411764705882356,0.0,0.029411764705882356,0.0,0.029411764705882356,0.0,0.0,0.0,0.0,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882356,0.029411764705882356,0.029411764705882356,0.0,0.0,0.0,0.0,0.0,0.08823529411764708,0.0,0.05882352941176471,0.05882352941176471,0.0,0.0,0.0,0.0,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MUTAG_95,0.06250000000000001,0.0,0.0,0.020833333333333336,0.04166666666666667,0.020833333333333336,0.0,0.04166666666666667,0.0,0.04166666666666667,0.0,0.04166666666666667,0.04166666666666667,0.0,0.08333333333333334,0.0,0.020833333333333336,0.020833333333333336,0.04166666666666667,0.04166666666666667,0.0,0.04166666666666667,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06250000000000001,0.04166666666666667,0.0,0.0,0.0,0.04166666666666667,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.020833333333333336,0.04166666666666667,0.0,0.04166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MUTAG_100,0.0,0.02380952380952381,0.02380952380952381,0.0,0.02380952380952381,0.02380952380952381,0.04761904761904762,0.07142857142857144,0.0,0.0,0.0,0.02380952380952381,0.0,0.0,0.0,0.0,0.02380952380952381,0.02380952380952381,0.0,0.0,0.0,0.02380952380952381,0.02380952380952381,0.02380952380952381,0.02380952380952381,0.02380952380952381,0.0,0.0,0.0,0.02380952380952381,0.04761904761904762,0.02380952380952381,0.02380952380952381,0.0,0.0,0.0,0.0,0.02380952380952381,0.04761904761904762,0.04761904761904762,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02380952380952381,0.02380952380952381,0.02380952380952381,0.0,0.02380952380952381,0.0,0.02380952380952381,0.02380952380952381,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.07142857142857144,0.0,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.02380952380952381,0.04761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MUTAG_103,0.04166666666666667,0.06250000000000001,0.0,0.020833333333333336,0.04166666666666667,0.06250000000000001,0.04166666666666667,0.0,0.020833333333333336,0.0,0.0,0.04166666666666667,0.0,0.020833333333333336,0.0,0.020833333333333336,0.020833333333333336,0.04166666666666667,0.020833333333333336,0.020833333333333336,0.0,0.06250000000000001,0.020833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.020833333333333336,0.020833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.0,0.0,0.0,0.020833333333333336,0.0,0.020833333333333336,0.0,0.04166666666666667,0.020833333333333336,0.04166666666666667,0.0,0.04166666666666667,0.0,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
