original_feature_index,feature_index,p_x1_y0,p_x1_y1,diff,abs_diff
236,79,0.5454545454545454,0.21052631578947367,-0.33492822966507174,0.33492822966507174
219,62,0.5789473684210527,0.2535885167464115,-0.3253588516746412,0.3253588516746412
288,131,0.5358851674641149,0.22966507177033493,-0.30622009569377995,0.30622009569377995
281,124,0.4880382775119617,0.18660287081339713,-0.3014354066985646,0.3014354066985646
251,94,0.44019138755980863,0.1722488038277512,-0.2679425837320574,0.2679425837320574
308,151,0.7990430622009569,0.5406698564593302,-0.2583732057416267,0.2583732057416267
222,65,0.6985645933014354,0.4449760765550239,-0.2535885167464115,0.2535885167464115
274,117,0.7464114832535885,0.49282296650717705,-0.2535885167464115,0.2535885167464115
283,126,0.3923444976076555,0.6411483253588517,0.2488038277511962,0.2488038277511962
249,92,0.6555023923444976,0.41148325358851673,-0.24401913875598086,0.24401913875598086
252,95,0.4784688995215311,0.23923444976076555,-0.23923444976076555,0.23923444976076555
313,156,0.9521531100478469,0.722488038277512,-0.2296650717703349,0.2296650717703349
234,77,0.47368421052631576,0.2535885167464115,-0.2200956937799043,0.2200956937799043
267,110,0.6985645933014354,0.4784688995215311,-0.2200956937799043,0.2200956937799043
293,136,0.4784688995215311,0.2631578947368421,-0.215311004784689,0.215311004784689
309,152,0.5358851674641149,0.7511961722488039,0.215311004784689,0.215311004784689
270,113,0.4784688995215311,0.6889952153110048,0.21052631578947373,0.21052631578947373
312,155,0.6028708133971292,0.8086124401913876,0.20574162679425834,0.20574162679425834
287,130,0.2822966507177033,0.07655502392344497,-0.20574162679425834,0.20574162679425834
299,142,0.9090909090909091,0.7081339712918661,-0.200956937799043,0.200956937799043
306,149,0.37799043062200954,0.5741626794258373,0.19617224880382778,0.19617224880382778
264,107,0.4449760765550239,0.24880382775119617,-0.19617224880382775,0.19617224880382775
291,134,0.4449760765550239,0.24880382775119617,-0.19617224880382775,0.19617224880382775
240,83,0.5933014354066986,0.39712918660287083,-0.19617224880382772,0.19617224880382772
237,80,0.5454545454545454,0.3492822966507177,-0.19617224880382772,0.19617224880382772
257,100,0.5885167464114832,0.7799043062200957,0.19138755980861244,0.19138755980861244
290,133,0.583732057416268,0.39712918660287083,-0.18660287081339716,0.18660287081339716
