0,7
0,8
0,9
0,10
0,11
1,12
1,13
1,14
1,15
1,16
1,17
1,18
1,19
1,20
1,21
2,17
2,22
2,23
2,24
2,25
2,26
2,14
2,27
2,28
2,29
2,30
2,31
3,13
3,14
3,32
4,13
5,33
5,34
6,35
6,36
