degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random,  Target 
12.0,0.13157894736842105,2.0,1.0,1.0,0.4714045207910317,0.003540797197894877,0.13157894736842105,5.0,0.01422475106685633,0.0,0.0,1.0,1.0,0.0,0.0,12.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3509927019460454,
13.0,0.3157894736842105,2.0,1.0,1.3333333333333333,0.46153846153846156,0.46023174657272486,0.32344497607655504,16.783333333333335,0.2923186344238976,0.0,0.0,1.0,1.0,1.0,1.0,13.0,2.0,12.0,0.0,0.07317073170731707,0.0,0.0,1.0,0.0,-0.3630202318433717,
2.0,0.3421052631578947,2.0,1.0,1.3076923076923077,0.5,0.5360151832585279,0.34881320949432404,17.583333333333336,0.3307254623044097,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,13.0,0.0,0.06666666666666667,0.0,0.0,1.0,0.0,1.0181687984448429,
1.0,0.05263157894736842,2.0,2.0,1.5,0.0,0.039252347692421634,0.18725761772853186,8.716666666666667,0.03556187766714083,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5222869407183517,
2.0,0.02631578947368421,13.0,12.0,2.0,0.5,0.03168429745101172,0.17271333673990802,7.726190476190476,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.26471652213271385,
1.0,0.05263157894736842,12.0,12.0,1.0,0.0,0.00010524305772627361,0.05263157894736842,2.0,0.001422475106685633,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6020496455194768,
2.0,0.05263157894736842,12.0,1.0,1.0,5.5,0.00010524305772627361,0.05263157894736842,2.0,0.001422475106685633,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2202017898556685,
1.0,0.02631578947368421,12.0,12.0,5.0,0.0,0.0015834621009219328,0.07309941520467836,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2677678290069527,
1.0,0.02631578947368421,12.0,12.0,5.0,0.0,0.0015834621009219328,0.07309941520467836,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07510266658798376,
1.0,0.02631578947368421,12.0,12.0,5.0,0.0,0.0015834621009219328,0.07309941520467836,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6355378749606649,
2.0,0.02631578947368421,13.0,12.0,5.0,0.5,0.0015834621009219328,0.07309941520467836,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.18977704125830117,
1.0,0.02631578947368421,12.0,12.0,5.0,0.0,0.0015834621009219328,0.07309941520467836,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.297381954574185,
1.0,0.05263157894736842,12.0,12.0,12.5,0.0,0.2513238044903276,0.32943469785575047,13.416666666666668,0.0678046467520152,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.09523809523809523,0.0,0.0,1.0,0.0,-0.6558485960168928,
1.0,0.02631578947368421,12.0,12.0,12.0,0.0,0.11635431596772726,0.2223684210526316,10.033333333333331,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.339389021578161,
2.0,0.05263157894736842,13.0,12.0,6.5,0.5,0.12438172871924957,0.22807017543859648,10.7,0.03556187766714083,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2454388138334958,
1.0,0.02631578947368421,12.0,12.0,12.0,0.0,0.11635431596772726,0.2223684210526316,10.033333333333331,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30496546774578365,
1.0,0.02631578947368421,13.0,13.0,12.0,0.0,0.11635431596772726,0.2223684210526316,10.033333333333331,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1993929986747647,
1.0,0.02631578947368421,13.0,13.0,12.0,0.0,0.11635431596772726,0.2223684210526316,10.033333333333331,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7100508519120424,
1.0,0.05263157894736842,13.0,13.0,12.5,0.0,0.2513238044903276,0.32943469785575047,13.416666666666666,0.0678046467520152,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.09523809523809523,0.0,0.0,1.0,0.0,-1.0858352590817442,
1.0,0.02631578947368421,13.0,13.0,12.0,0.0,0.11635431596772726,0.2223684210526316,10.033333333333331,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.6462705802860402,
1.0,0.02631578947368421,13.0,13.0,12.0,0.0,0.11635431596772726,0.2223684210526316,10.033333333333331,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0974315390243694,
2.0,0.02631578947368421,13.0,2.0,12.0,5.5,0.11635431596772726,0.2223684210526316,10.033333333333331,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04219847847567265,
1.0,0.05263157894736842,13.0,13.0,12.5,0.0,0.2513238044903276,0.32943469785575047,13.416666666666666,0.0678046467520152,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.09523809523809523,0.0,0.0,1.0,0.0,0.6742011006048361,
1.0,0.02631578947368421,13.0,13.0,12.0,0.0,0.11635431596772726,0.2223684210526316,10.033333333333331,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2867256023325357,
1.0,0.02631578947368421,13.0,13.0,13.0,0.0,0.13496949389187013,0.23407202216066483,10.366666666666669,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2359566998182999,
1.0,0.02631578947368421,13.0,13.0,13.0,0.0,0.13496949389187013,0.23407202216066483,10.366666666666669,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6399008689779837,
1.0,0.02631578947368421,2.0,2.0,13.0,0.0,0.13496949389187013,0.23407202216066483,10.366666666666669,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.46664915368930693,


