degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random,  Target 
13.0,0.1282051282051282,2.0,1.0,1.0,0.36080121229410994,0.0010833910793120651,0.1282051282051282,5.0,0.013495276653171389,0.0,0.0,1.0,1.0,0.0,0.0,13.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1829233812146668,
11.0,0.3333333333333333,2.0,1.0,1.1538461538461537,0.38569460791993504,0.6252682047273103,0.34615384615384615,17.916666666666668,0.3643724696356275,0.0,0.0,1.0,2.0,1.0,1.0,11.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.1508052649983256,
2.0,0.28205128205128205,2.0,1.0,1.1818181818181819,0.5,0.32456260724776237,0.31153846153846154,16.45,0.31039136302294196,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.551536858988969,
1.0,0.05128205128205128,2.0,2.0,1.5,0.0,0.053718547804964725,0.18692307692307694,8.916666666666668,0.03508771929824561,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13590107928161937,
2.0,0.02564102564102564,13.0,11.0,2.0,1.0,0.02727666290830241,0.16993006993006993,7.7928571428571445,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.663602562595941,
1.0,0.05128205128205128,13.0,13.0,1.0,0.0,7.441699509341311e-06,0.05128205128205128,2.0,0.001349527665317139,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2763954411647371,
1.0,0.05128205128205128,13.0,13.0,1.0,0.0,7.441699509341311e-06,0.05128205128205128,2.0,0.001349527665317139,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6043621054965245,
2.0,0.02564102564102564,13.0,2.0,5.0,5.5,0.0004845072959006911,0.07122507122507123,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2234792234853598,
1.0,0.02564102564102564,13.0,13.0,5.0,0.0,0.0004845072959006911,0.07122507122507123,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.420680797668028,
1.0,0.02564102564102564,13.0,13.0,5.0,0.0,0.0004845072959006911,0.07122507122507123,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6268475736984274,
1.0,0.02564102564102564,13.0,13.0,5.0,0.0,0.0004845072959006911,0.07122507122507123,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2954610285793815,
1.0,0.02564102564102564,13.0,13.0,5.0,0.0,0.0004845072959006911,0.07122507122507123,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.41497425242562697,
1.0,0.05128205128205128,13.0,13.0,12.0,0.0,0.2596632201832063,0.33379120879120877,13.916666666666668,0.242914979757085,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.6748934935529838,
1.0,0.02564102564102564,13.0,13.0,13.0,0.0,0.16941343388972868,0.23365384615384616,10.616666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22076482422889196,
1.0,0.02564102564102564,13.0,13.0,13.0,0.0,0.16941343388972868,0.23365384615384616,10.616666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3449956216525003,
1.0,0.05128205128205128,13.0,13.0,7.5,0.0,0.18394711696817362,0.24595141700404857,11.533333333333333,0.06747638326585695,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5837119868411395,
