degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random,  Target 
11.0,0.14285714285714285,3.0,1.0,1.0,0.642824346533225,0.0099865375054947,0.14285714285714285,5.0,0.016806722689075633,0.0,0.0,1.0,0.0,1.0,1.0,11.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1327223797867193,
11.0,0.3142857142857143,3.0,1.0,1.3636363636363635,0.6428243465332251,0.4966552843829002,0.32857142857142857,15.250000000000004,0.26554621848739507,0.0,0.0,1.0,1.0,1.0,1.0,11.0,2.0,11.0,0.0,0.05263157894736842,0.0,0.0,1.0,0.0,-0.609000224648168,
2.0,0.3142857142857143,3.0,2.0,1.3636363636363635,0.5,0.4831359484656269,0.3435064935064935,15.5,0.2938375350140056,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,11.0,0.0,0.02564102564102564,0.0,0.0,1.0,0.0,-0.25225918514029166,
1.0,0.05714285714285714,2.0,2.0,2.5,0.0,0.12894055053094716,0.23616071428571428,9.25,0.007002801120448177,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5772187506936487,
2.0,0.02857142857142857,11.0,11.0,2.0,0.0,0.039023536195628095,0.17574750830564784,7.133333333333334,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4468342419300644,
1.0,0.05714285714285714,11.0,11.0,1.0,0.0,0.00039789130224909445,0.05714285714285714,2.0,0.0016806722689075631,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1289129924553778,
1.0,0.05714285714285714,11.0,11.0,1.0,0.0,0.00039789130224909445,0.05714285714285714,2.0,0.0016806722689075631,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2834864555725962,
1.0,0.02857142857142857,11.0,11.0,5.0,0.0,0.004466340894417228,0.07936507936507936,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.234252683257852,
1.0,0.02857142857142857,11.0,11.0,5.0,0.0,0.004466340894417228,0.07936507936507936,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.31438493306733556,
1.0,0.02857142857142857,11.0,11.0,5.0,0.0,0.004466340894417228,0.07936507936507936,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.02266771073711389,
3.0,0.02857142857142857,11.0,2.0,5.0,4.242640687119285,0.004466340894417228,0.07936507936507936,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.238341318319904,
1.0,0.02857142857142857,11.0,11.0,5.0,0.0,0.004466340894417228,0.07936507936507936,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2773569525970207,
2.0,0.05714285714285714,11.0,2.0,11.0,4.5,0.2682073090460056,0.32857142857142857,12.166666666666666,0.08935574229691873,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.05263157894736842,0.0,0.0,1.0,0.0,-0.9583007773336143,
1.0,0.02857142857142857,11.0,11.0,11.0,0.0,0.1357544942153186,0.22226890756302523,9.116666666666665,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8653762641751183,
1.0,0.02857142857142857,11.0,11.0,11.0,0.0,0.1357544942153186,0.22226890756302523,9.116666666666665,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.7109562638476743,
1.0,0.02857142857142857,11.0,11.0,11.0,0.0,0.1357544942153186,0.22226890756302523,9.116666666666665,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3045095843120682,
1.0,0.02857142857142857,11.0,11.0,11.0,0.0,0.1357544942153186,0.22226890756302523,9.116666666666665,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.27594877837197346,
1.0,0.02857142857142857,11.0,11.0,11.0,0.0,0.1357544942153186,0.22226890756302523,9.116666666666665,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2571161620226146,
1.0,0.08571428571428572,11.0,11.0,8.0,0.0,0.30347530807277645,0.3435064935064935,12.833333333333334,0.12268907563025211,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.05,0.0,0.0,1.0,0.0,1.8151496062584347,
1.0,0.02857142857142857,11.0,11.0,11.0,0.0,0.1357544942153186,0.22226890756302523,9.116666666666665,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3541206975473956,
1.0,0.05714285714285714,11.0,11.0,6.5,0.0,0.17102249324208937,0.22900432900432902,9.783333333333333,0.008123249299719889,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.1,0.0,0.0,1.0,0.0,-0.4892317785751235,
1.0,0.02857142857142857,11.0,11.0,11.0,0.0,0.1357544942153186,0.22226890756302523,9.116666666666665,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2400904864369076,
1.0,0.02857142857142857,11.0,11.0,11.0,0.0,0.1357544942153186,0.22226890756302523,9.116666666666665,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7244139254220826,
2.0,0.02857142857142857,11.0,1.0,11.0,5.0,0.1324528638381143,0.22900432900432902,9.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.11056853025253846,


