graph_id, nodes count, edges count, diameter, avg. path length, std path length, avg. degree, std. degree, skewness degree, kurtosis degree,avg. eigenvector_cent., std. eigenvector_cent., skewness eigenvector_cent., kurtosis eigenvector_cent.,avg. closeness cent., std. closeness cent., skewness closeness cent., kurtosis closeness cent.,avg. harmonic cent., std. harmonic cent., skewness harmonic cent., kurtosis harmonic cent.,avg. betweenness cent. , std. betweenness cent. , skewness betweenness cent. , kurtosis betweenness cent. ,avg. coloring LF, std. coloring LF, skewness coloring LF, kurtosis coloring LF,avg. edges within egonet, std. edges within egonet, skewness edges within egonet, kurtosis edges within egonet,avg. node clique number, std. node clique number, skewness node clique number, kurtosis node clique number,avg. number of cliques, std. number of cliques, skewness number of cliques, kurtosis number of cliques,avg. clustering coefficient, std. clustering coefficient, skewness clustering coefficient, kurtosis clustering coefficient,avg. square clustering coefficient, std. square clustering coefficient, skewness square clustering coefficient, kurtosis square clustering coefficient,avg. pagerank, std. pagerank, skewness pagerank, kurtosis pagerank,avg. hubs, std. hubs, skewness hubs, kurtosis hubs,avg. core number, std. core number, skewness core number, kurtosis core number,random,c. g_0,c. g_1,c. g_2,c. g_3,c. g_4,c. g_5,c. g_6,c. g_7,c. g_8,c. g_9,c. g_10,c. g_11,c. g_12,c. g_13,c. g_14,c. g_15,c. g_16,c. g_17,c. g_18,c. g_19,c. g_20,c. g_21,c. g_22,c. g_23,c. g_24,c. g_25,c. g_26,c. g_27,c. g_28,c. g_29,b. g_0,b. g_1,b. g_2,b. g_3,b. g_4,b. g_5,b. g_6,b. g_7,b. g_8,b. g_9,b. g_10,b. g_11,b. g_12,b. g_13,b. g_14,b. g_15,b. g_16,b. g_17,b. g_18,b. g_19,b. g_20,b. g_21,b. g_22,b. g_23,b. g_24,b. g_25,b. g_26,b. g_27,b. g_28,b. g_29,  Target
ba_s1_104,15,25.0,4,2.1244444444444444,1.128451358781495,3.3333333333333335,1.9888578520235065,2.433030246952124,5.532066658250214,0.2241541477649863,0.12814673115776046,1.1768130502220144,1.6208320905366769,0.4550938993219987,0.08910642114132261,0.839502842832726,0.2633989661711955,7.666666666666665,1.317615691736825,1.6039072292374077,2.259577600000016,0.09816849816849818,0.18501468533841675,1.6147893293737512,0.8631029170551989,1.4,0.7999999999999999,-0.062499999999999604,-0.5312499999999987,5.733333333333333,3.696244340167763,2.2947439952145903,5.217812500925978,3.2666666666666666,0.4422166387140533,1.055289706022173,-0.8863636363636358,2.0,1.8257418583505538,2.3661614484223175,4.9319999999999995,0.7874074074074073,0.28405837998079086,-0.8926148756017243,-0.6754780844332742,0.23672229098357692,0.18981479126833048,1.206332407969354,-0.16419952645134117,0.06666666666666667,0.03549437245304536,2.472549804759366,5.751343250236388,0.06666666666666667,0.03916017723675622,1.1043772903956595,1.4945603972912584,2.2666666666666666,0.4422166387140533,1.055289706022173,-0.8863636363636358,2.3049393500091453,25.0,52.0,12.0,27.0,69.0,0.0,54.0,8.0,1.0,29.0,34.0,55.0,15.0,23.0,96.0,0.0,0.0,41.0,14.0,3.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
ba_s1_105,19,32.0,6,2.736842105263158,1.4960705687949363,3.3684210526315788,1.723232162499463,2.938391668433579,8.672661645132546,0.17943462193684637,0.14295032493054868,1.0011589736955377,0.8733095002155657,0.3616163507455163,0.07693309544784745,0.6067693724161349,0.26568218756875916,8.354385964912282,1.472187000513651,1.4229899934437575,2.717513669979293,0.11111111111111113,0.19557899931033595,1.7761133173101593,2.363971497705295,1.4210526315789473,0.8775437895017404,0.007766678122498688,-0.7216758966927186,5.894736842105263,3.291052252813364,2.4584335342119994,6.881674635827869,3.3684210526315788,0.581334790378277,-0.2805123934759991,-0.7125772641762977,2.0,1.8064212949190015,3.053622678039457,8.991155046826224,0.7146198830409357,0.31435346009908915,-0.7069838027478516,-0.6352352686529756,0.3017583302942598,0.21567117909903408,0.45825450336637935,-1.4407255287572505,0.052631578947368404,0.023388832611451353,2.829189943613474,8.253926033049149,0.05263157894736842,0.04317741610181409,0.9610536775430244,0.7583039270540128,2.4210526315789473,0.49372797471825575,0.31980107453341583,-1.897727272727273,-1.1650090129720698,32.0,56.0,16.0,37.0,70.0,0.0,51.0,10.0,2.0,68.0,61.0,63.0,5.0,24.0,84.0,0.0,0.0,42.0,10.0,3.0,0.0,0.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
ba_s1_106,19,32.0,5,2.853185595567867,1.535560782155102,3.3684210526315788,1.4585691011106334,1.2784587259643327,1.5428670247395848,0.17824637291678752,0.1444292542713488,0.8058320614665289,-0.34022688792783207,0.3437076611299951,0.06757013101383146,0.7926784165783596,-0.8937956276693986,8.135087719298244,1.3204962599046932,0.6842267023741144,-0.9453794890453877,0.11833505331957345,0.17123115477671533,1.4191159430106395,1.5195673680888184,1.3157894736842106,0.9761703679469163,0.014106031378356441,-1.1067806922660908,5.7368421052631575,2.825487480309379,1.0525339926239106,1.152698483636498,3.3157894736842106,0.6531407182100452,-0.4301210885901706,-0.7332602462472599,2.0526315789473686,1.5719141603229556,1.6204467610972697,1.4226809306440904,0.650375939849624,0.3640561164494724,-0.39058262082231215,-1.3202258282608197,0.30585360509217147,0.21452566153374078,0.45044976488913796,-1.4759557345708039,0.0526315789473684,0.02009809182618498,1.2783160319268208,1.5456156732049502,0.05263157894736842,0.04432387979147171,0.7762423061313359,-0.3986991832504283,2.6315789473684212,0.581334790378277,-1.3268681469182229,0.7426766998118794,0.580661802230356,32.0,51.0,15.0,56.0,34.0,2.0,35.0,9.0,2.0,73.0,54.0,16.0,28.0,31.0,15.0,0.0,12.0,22.0,3.0,7.0,0.0,0.0,4.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
ba_s1_107,19,32.0,6,2.6925207756232687,1.4801267128639595,3.3684210526315788,1.69241423061195,3.060707983920645,9.502839623029763,0.18631239583613685,0.13386287799523472,1.1694029235106655,1.621827217981843,0.36811457870830083,0.0794999554242494,0.5383891553703397,-0.18617388401527535,8.442105263157893,1.4903526842404096,1.3179963026810138,2.1204068453538305,0.108359133126935,0.17640771203979283,1.4312126555358242,0.8377318192831282,1.4736842105263157,0.8806947647727111,-0.15111104560870514,-0.7323469387755104,5.894736842105263,3.160525220211037,2.7873620255733154,8.485101554720686,3.4210526315789473,0.49372797471825575,0.31980107453341583,-1.897727272727273,1.894736842105263,1.5859493866651961,2.943773700964105,8.636791903588275,0.7549707602339182,0.2816795834082383,-0.5814057309288693,-1.1347307532480144,0.2704645322643641,0.2264330531381094,0.7212441058461471,-1.3827924711393877,0.05263157894736842,0.023148028876822404,3.0748148385725798,9.612774306200306,0.05263157894736842,0.0388669427599936,1.1252385607247102,1.4936776191011765,2.6315789473684212,0.4823763889427201,-0.5455447255899817,-1.7023809523809523,-0.36860594136998887,32.0,55.0,16.0,40.0,65.0,0.0,59.0,7.0,2.0,68.0,51.0,50.0,17.0,32.0,102.0,0.0,0.0,37.0,16.0,5.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
ba_s1_108,15,25.0,4,2.017777777777778,0.9841609825156518,3.3333333333333335,2.086996778999804,1.5336297134309782,1.4575177009579328,0.2250690799281165,0.12653290452280685,1.0147243067152252,0.17884013233557328,0.47794918800923913,0.09307102582833122,1.2362514957818542,1.4624306042402226,7.8,1.3850391089544491,1.3829715186689568,1.0396956473714392,0.08937728937728938,0.1830624942706182,2.2647410536766004,4.052522378907621,1.2,0.9092121131323904,0.12772490663150152,-0.9661810613943804,5.733333333333333,3.820413008505174,1.1805505881582286,0.4786211076180811,3.2,0.541602560309064,0.10071121989218046,-0.11157024793388315,2.1333333333333333,2.093375795747678,1.8289444383129732,1.9877411550757227,0.7346031746031746,0.3530087357962985,-0.8373232751864093,-0.8702491351669361,0.26105846276973965,0.19059832715534783,0.7881745717970622,-0.6231973285944545,0.06666666666666667,0.037539284363586244,1.5618549042734409,1.5708022275502191,0.06666666666666668,0.03844848455120784,0.9579122646432586,0.09609387133764047,2.2,0.541602560309064,0.10071121989218046,-0.11157024793388315,2.336338853276074,25.0,55.0,12.0,52.0,66.0,0.0,45.0,11.0,1.0,13.0,125.0,53.0,40.0,46.0,52.0,0.0,0.0,36.0,1.0,8.0,0.0,0.0,5.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
ba_s1_109,15,25.0,4,2.1955555555555555,1.1951672231775874,3.3333333333333335,1.920648038785058,2.682745790856324,6.757947452460437,0.221005818643758,0.13350316397849532,1.0330028009056098,1.7397757566466963,0.4404836263779749,0.08664463586862009,0.9411199000929334,1.0000646311381045,7.555555555555556,1.2789849370245936,1.7410786888320917,3.356914560341756,0.10402930402930405,0.20260218627352156,1.8037282373428316,1.7947594208173188,1.4666666666666666,0.8055363982396382,-0.2743570206051682,-0.5322762244323518,5.733333333333333,3.6233808644536514,2.4438311891661133,5.871725060725753,3.2666666666666666,0.4422166387140533,1.055289706022173,-0.8863636363636358,2.0,1.7511900715418263,2.606922838070299,6.258034026465026,0.7562962962962964,0.28305990195235786,-0.6039001832811531,-1.0756044333169046,0.24784393926440101,0.18468446517438364,1.176347198594393,-0.18351870280324656,0.06666666666666667,0.03414034392405481,2.6506062699492743,6.638215677220087,0.06666666666666667,0.041607448686504456,0.9462464853490797,1.5493024015721808,2.2666666666666666,0.4422166387140533,1.055289706022173,-0.8863636363636358,0.9055218484779809,25.0,50.0,12.0,20.0,66.0,0.0,52.0,8.0,1.0,31.0,26.0,56.0,6.0,14.0,90.0,0.0,0.0,42.0,16.0,2.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
ba_s1_110,15,25.0,4,1.9555555555555555,0.9226906440900753,3.3333333333333335,2.521022720158538,1.8686684865178271,2.047801848501148,0.22080768952675056,0.13383060529088536,1.1383149069615703,0.7345088276114264,0.49360176477417866,0.09955675535448366,1.4768722531839191,2.0179802279753067,7.922222222222221,1.5218977756426921,1.67977140824606,1.6978373813812881,0.08424908424908426,0.18094274121229195,2.0717015596882473,3.0599794652682677,1.4666666666666666,0.8844332774281066,-0.4771074401415176,-0.7991993801652897,5.733333333333333,4.711215931747934,1.7090185031246425,1.6886196154648685,3.2,0.5416025603090641,0.10071121989218043,-0.11157024793388404,2.1333333333333333,2.526306042866189,2.1073704020452233,2.6072132432243693,0.7692592592592592,0.3547262705570587,-1.1199231857782532,-0.40859355285976484,0.4442175273865414,0.2529955349439114,-0.5339997615672192,-1.4866299224489312,0.06666666666666667,0.04566735136963366,1.868644543776621,2.001707276361448,0.06666666666666667,0.04107442919180782,1.0982794247339749,0.6696424602703659,2.2,0.541602560309064,0.10071121989218046,-0.11157024793388315,0.14951393240262845,25.0,70.0,12.0,36.0,134.0,0.0,30.0,22.0,1.0,3.0,106.0,175.0,13.0,51.0,27.0,0.0,0.0,58.0,0.0,1.0,0.0,0.0,35.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0
ba_s1_111,19,32.0,5,2.6759002770083105,1.3815968243554901,3.3684210526315788,1.5630781478860523,2.3531285918786544,6.092361207521565,0.18532391306891768,0.1352280525342011,1.0217553487366362,0.8442479929391911,0.368267856337795,0.0760268893460677,0.7286260979553932,-0.22221786291394174,8.37719298245614,1.441330307849323,1.1325890719891238,1.1183094332771963,0.10732714138286896,0.17335394615180855,1.395351144308983,0.5927268363646649,1.368421052631579,0.9296590385608259,-0.006532367504680481,-0.9267751479289936,5.894736842105263,2.9180876369745494,1.9849228694639907,4.9044854973968945,3.4210526315789473,0.49372797471825575,0.31980107453341583,-1.897727272727273,1.894736842105263,1.483052926695302,2.2140640537006004,4.713712414900166,0.7593567251461988,0.2954608553796256,-0.573743424504522,-1.3774610528096176,0.30677101110414984,0.21359177878782132,0.40158029331586637,-1.4206282996703183,0.05263157894736841,0.021321877056655808,2.244585687393119,5.729062488961738,0.05263157894736842,0.03972462953968962,0.9773891530010463,0.7144431710292145,2.4210526315789473,0.49372797471825575,0.31980107453341583,-1.897727272727273,-0.4685614819809144,32.0,51.0,16.0,48.0,46.0,0.0,48.0,8.0,2.0,52.0,62.0,29.0,27.0,42.0,54.0,0.0,0.0,30.0,10.0,8.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
ba_s1_112,19,32.0,6,2.853185595567867,1.5641577845513435,3.3684210526315788,1.1792292896004253,0.9900876573816942,0.20279836827986975,0.18838623039204408,0.13092825190173474,0.8554209771886286,-0.47491883332993234,0.34645365634017883,0.07277638291045734,0.4601970670410686,-0.8976335564594793,8.142105263157895,1.3440182445008877,0.6886143562717941,-0.6911304523240687,0.11833505331957345,0.15086394021884322,0.7794876802204608,-1.1166708592439742,1.4736842105263157,0.9930506454796425,-0.08843240740502471,-1.0551066784496907,5.7368421052631575,2.3584585792008506,0.5327189045543076,-0.2667090601736475,3.3684210526315788,0.581334790378277,-0.2805123934759991,-0.7125772641762977,1.9473684210526316,1.190916684103659,1.2232809207734066,0.4228210449218728,0.6491228070175438,0.3464723512512857,-0.15213680631738258,-1.5758777980013152,0.25768305937642316,0.24032475862013003,0.5933391944152965,-1.3988213020833942,0.0526315789473684,0.015536307274148444,0.8581655300698846,0.07064072305818936,0.05263157894736842,0.038119878046468374,0.8166969601503367,-0.530388800832065,2.6842105263157894,0.46482951928041294,-0.7925939239012166,-1.3717948717948718,-0.08892636855379286,32.0,44.0,15.0,62.0,14.0,0.0,37.0,6.0,2.0,80.0,46.0,0.0,38.0,43.0,13.0,2.0,0.0,10.0,4.0,11.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
ba_s1_113,19,32.0,5,2.6204986149584486,1.3009780150734496,3.3684210526315788,1.529035689087784,1.1329704204396727,0.8618460951011913,0.18369600105293668,0.13743128517382028,0.8414886685876067,-0.36216734724576716,0.37387678449175177,0.0729813551626386,0.9627900389437701,-0.06717376209544046,8.41578947368421,1.4314397292127705,0.8829905694991215,-0.6450001526854203,0.10388716890264879,0.17363754952289256,1.6999102162347404,2.0040101434900244,1.1578947368421053,0.9874559494365114,0.336154538572056,-0.9887009297520657,5.894736842105263,2.899995223990718,0.8685623652787274,0.6394921026730618,3.3684210526315788,0.581334790378277,-0.2805123934759991,-0.7125772641762977,2.0,1.5894388284780525,1.6515262827154766,1.4531250000000009,0.7065162907268171,0.34265592301333525,-0.6293043496706373,-1.0901066973361926,0.29732225300092335,0.22018123789689628,0.4224245173103652,-1.4388437985352043,0.0526315789473684,0.020995595180794177,1.1418075942772725,0.9474408817361075,0.05263157894736842,0.04078880886273265,0.8104318126026375,-0.4108729965286342,2.3684210526315788,0.581334790378277,-0.2805123934759991,-0.7125772641762977,0.5066629967163138,32.0,50.0,16.0,64.0,31.0,0.0,43.0,9.0,2.0,74.0,85.0,8.0,40.0,42.0,29.0,0.0,0.0,20.0,3.0,13.0,0.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
ba_s1_114,15,25.0,5,2.3377777777777777,1.320486255368561,3.3333333333333335,1.6599866130651644,0.9489647716469036,-0.15140478668054147,0.21873008794524149,0.13719990996401407,0.5634867714210713,-0.777464680756732,0.4151310320581004,0.08333903009529522,0.4265311097691489,-0.9990380936969161,7.315555555555554,1.2799228371803528,0.7087352038430049,-0.8616407260060739,0.11575091575091576,0.16017451247649622,0.8467554114346899,-1.042776366417936,1.2666666666666666,0.9977753031397179,0.2529436753814017,-1.013552295918368,5.733333333333333,3.1930480039541465,0.7098391313197681,-0.5511071298539321,3.2,0.541602560309064,0.10071121989218046,-0.11157024793388315,2.1333333333333333,1.6679994670929075,1.3398869852866107,0.20208943645438548,0.6714285714285714,0.34318767136623335,-0.4234462277092385,-1.2691499729627904,0.2514964448941622,0.1921131960387476,0.8948508330113258,-0.5194697935414689,0.06666666666666665,0.02947325159749108,0.9913611888337784,0.001287233583630254,0.06666666666666667,0.043321254424922656,0.5113184333569363,-0.804903456137076,2.2,0.541602560309064,0.10071121989218046,-0.11157024793388315,-1.5035402808870317,25.0,43.0,12.0,45.0,26.0,0.0,37.0,9.0,1.0,36.0,57.0,7.0,32.0,23.0,21.0,0.0,0.0,19.0,3.0,14.0,0.0,0.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
ba_s1_115,15,25.0,5,2.3644444444444446,1.3434872625713121,3.3333333333333335,1.699673171197595,1.5085856549091075,1.4076923076923071,0.21399535741411932,0.14447371273650447,0.5699498131461959,-0.473078278036835,0.40991626307372847,0.08133004750603617,0.627772287791036,0.16942852828499255,7.282222222222222,1.2476565687641161,1.103619789264224,0.6368858766289183,0.11794871794871796,0.19673865026550916,1.6517491576026635,1.4322297867794678,1.2,0.9092121131323904,0.12772490663150146,-0.9661810613943804,5.733333333333333,3.2754982657435323,1.1250040788236053,0.49223941534091686,3.2,0.541602560309064,0.10071121989218046,-0.11157024793388315,2.1333333333333333,1.7461067804945063,1.673916932894226,1.6890793801902273,0.7187301587301588,0.337374445912624,-0.7326179789537453,-0.8574821404244077,0.28518510828363797,0.1940928084803903,0.4956821594747408,-1.0990993196526206,0.06666666666666667,0.02977289183694584,1.4125935460938648,1.2229006462629153,0.06666666666666667,0.04690115222929651,0.5010535881606489,-0.5425463983364982,2.2666666666666666,0.4422166387140533,1.055289706022173,-0.8863636363636358,-0.542299487184803,25.0,44.0,12.0,39.0,36.0,0.0,35.0,10.0,1.0,28.0,63.0,19.0,21.0,19.0,29.0,0.0,0.0,21.0,2.0,11.0,0.0,0.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
ba_s1_116,15,25.0,5,2.2933333333333334,1.2660349301833833,3.3333333333333335,1.9888578520235065,1.5178191788261695,1.2371543996970056,0.2149710383338637,0.14301789868518958,0.7679110867774986,-0.12509657641504646,0.42480167712217404,0.09208316736688811,0.7903849493446488,-0.27305121279018163,7.368888888888889,1.4183958945161423,1.2031648557505064,0.42254057445775484,0.1120879120879121,0.16726896765194407,1.0162932025931348,-0.8295039847793952,1.4,0.8793937305515279,-0.2823261679535224,-0.8721759809750291,5.733333333333333,3.8378234572331347,1.3575030820597669,0.9456119482133332,3.2,0.541602560309064,0.10071121989218046,-0.11157024793388315,2.1333333333333333,1.995550606279436,1.8294419776332327,1.7812350526147922,0.6976190476190477,0.3525042684270068,-0.5855657566467588,-1.1904020945361793,0.41473080850273825,0.25598790131974863,-0.10757939692531104,-1.668380258822008,0.06666666666666667,0.035569116019826194,1.5177154916542295,1.2299273528412948,0.06666666666666668,0.045534850364184615,0.7211407194177628,-0.17906082267182022,2.2,0.541602560309064,0.10071121989218046,-0.11157024793388315,-0.14723668326381087,25.0,52.0,12.0,42.0,65.0,0.0,22.0,17.0,1.0,41.0,79.0,60.0,8.0,21.0,10.0,0.0,0.0,25.0,0.0,16.0,0.0,0.0,20.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0
ba_s1_117,19,32.0,5,2.4487534626038783,1.244713963357306,3.3684210526315788,1.925193806123356,3.188041295945759,10.066141822008625,0.1898689109992002,0.12876869022920978,1.3566720574084261,2.442028019136929,0.40227692403227444,0.08263098551881308,0.9569774294728197,1.5376198414565891,8.82105263157895,1.5534609738354928,1.72072548524765,3.8954297455679514,0.09322325421396628,0.19574954765562333,2.302541252499977,4.639433327723146,1.4210526315789473,0.8775437895017404,0.007766678122498734,-0.7216758966927177,5.894736842105263,3.4319663972423378,2.768994045694596,8.331534095183141,3.4210526315789473,0.49372797471825575,0.31980107453341583,-1.897727272727273,1.894736842105263,1.8033517577907172,3.172758473162244,9.733619391181449,0.779585326953748,0.2785152992833822,-0.7707194167640297,-0.7950306894358934,0.27010973202923666,0.23241559145348525,0.570035477533962,-1.391220557237845,0.052631578947368404,0.026448287663959513,3.20458764511344,10.161210149757324,0.05263157894736842,0.03664588460999928,1.2958694260715526,2.265942550628883,2.4210526315789473,0.49372797471825575,0.31980107453341583,-1.897727272727273,-0.3065107968732242,32.0,63.0,16.0,54.0,103.0,0.0,63.0,8.0,2.0,43.0,148.0,117.0,7.0,68.0,147.0,0.0,0.0,44.0,13.0,2.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
ba_s1_118,19,32.0,5,2.587257617728532,1.328883672305267,3.3684210526315788,1.6290302674254908,1.9518671024281138,4.916961223146689,0.18905754775959416,0.12995700282207645,1.0341490251651229,0.8088237558636702,0.38175099128655426,0.08084862588147608,0.7832255467070219,0.4491360117558898,8.526315789473687,1.5480728992675379,1.0650103939874818,1.181772445948165,0.10182318541451671,0.1784265381885062,2.031874200521677,3.471077757875622,1.263157894736842,0.9647527778854399,0.1578182956171018,-1.0116921768707479,5.894736842105263,3.0243700839070824,1.5732443864444023,4.122842606631962,3.3684210526315788,0.581334790378277,-0.2805123934759991,-0.7125772641762977,2.0,1.6858544608470492,2.372684056006958,5.639917695473249,0.7014619883040936,0.3356055213625308,-0.5080746311736662,-1.1736410416791598,0.2914501561827279,0.222606846373309,0.47002017522113143,-1.4601097012202329,0.052631578947368404,0.022073947142834983,1.8471123087956016,4.434161379947868,0.05263157894736842,0.03713010198752441,0.9920684589155725,0.7051221439319715,2.3684210526315788,0.581334790378277,-0.2805123934759991,-0.7125772641762977,0.07477773151629456,32.0,53.0,16.0,69.0,48.0,0.0,47.0,9.0,2.0,53.0,129.0,32.0,29.0,68.0,52.0,0.0,0.0,31.0,6.0,12.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
ba_s1_119,19,32.0,6,2.714681440443213,1.4882849900268427,3.3684210526315788,1.6290302674254906,3.4858816684147986,11.511035516755948,0.18537861946162207,0.13515304803766556,1.1700316390581067,1.9262741493140574,0.36441422027617976,0.07679979209595406,0.5513095685571281,0.16000305571380213,8.398245614035089,1.440424063785869,1.4074257448333032,2.9400852706098597,0.10973512211902306,0.1959617695299276,1.785478579265426,2.3720889188297223,1.4210526315789473,0.8775437895017404,0.007766678122498732,-0.7216758966927173,5.894736842105263,3.0589770708885027,3.1445322562944535,10.011403323353392,3.4210526315789473,0.49372797471825575,0.31980107453341583,-1.897727272727273,1.894736842105263,1.5181268528269427,3.3372017214007035,10.817573502218941,0.7286549707602339,0.2648406239014965,-0.4426837529261316,-0.9688285575235995,0.26899309677703026,0.22896232192945326,0.6802126768542425,-1.3869947237809555,0.052631578947368404,0.022092893361094747,3.391304971291385,11.04236699227265,0.05263157894736842,0.039800177481143964,1.1090989728617826,1.7178034839838308,2.4210526315789473,0.49372797471825575,0.31980107453341583,-1.897727272727273,0.9019981769710946,32.0,53.0,16.0,34.0,62.0,0.0,60.0,6.0,2.0,59.0,44.0,46.0,14.0,30.0,108.0,0.0,0.0,34.0,18.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0
ba_s1_120,16,27.0,4,2.28125,1.1920144451725407,3.375,1.79843682124227,1.428374102091459,0.958762164811314,0.21192778075082458,0.1326145382151988,0.7050127332190238,-0.38893488202980464,0.42586906193472895,0.08372776163083966,0.7583945621922904,-0.2995165582979342,7.822916666666667,1.3654577351162835,1.0787486251271228,0.08564805377758722,0.10238095238095238,0.1655280456225746,1.1847125750900682,-0.4487351304616145,1.375,0.8569568250501305,-0.20483169018853278,-0.8139429606156634,5.8125,3.4499773549981456,1.208859121155817,0.40523279904620857,3.25,0.4330127018922193,1.1547005383792515,-0.6666666666666665,2.0625,1.71277370075559,1.470213184372727,0.6918462910526753,0.7645833333333334,0.31077115311567055,-0.6490627124059175,-1.4115329732601127,0.2580348034581906,0.20167745801036288,0.5419674204590087,-0.9542420181392743,0.06249999999999998,0.029298578005376587,1.4352706725387885,1.0762112282859677,0.0625,0.04034773357251141,0.6459558976215214,-0.43430920295463427,2.25,0.4330127018922193,1.1547005383792515,-0.6666666666666665,-1.2583010736651452,27.0,51.0,13.0,47.0,41.0,0.0,48.0,10.0,1.0,44.0,64.0,18.0,47.0,31.0,37.0,0.0,0.0,31.0,9.0,12.0,0.0,0.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
ba_s1_121,16,27.0,5,2.3203125,1.2433170964575972,3.375,1.79843682124227,1.3639058774554553,1.084226002940559,0.20936676191592019,0.13662195652545167,0.6858695173738286,-0.3144147500644352,0.4195192413892269,0.0832498379774838,0.5623419687228692,-0.5168878884207158,7.772916666666667,1.3891178630699417,0.8755175366905813,-0.18517920715178438,0.10535714285714286,0.15949999328652845,1.1330226405004056,-0.3801466406947185,1.1875,0.8816709987291178,0.17312375157490012,-0.8348779071235577,5.8125,3.4860211918460853,1.2370318344758553,1.018341301140973,3.1875,0.5266343608235224,0.17049539314897613,0.04324538781987686,2.1875,1.8103435447450298,1.679117484760152,1.5059331942078726,0.6700892857142857,0.3344136074517945,-0.4463688386903819,-1.153298463932369,0.24551842771274912,0.19286531870991147,0.8868001504537647,-0.5338150174411305,0.06249999999999998,0.029307904271389722,1.345724821691112,1.007388167002122,0.06249999999999999,0.04202121077239739,0.6341637301591304,-0.3624959412957547,2.1875,0.5266343608235224,0.17049539314897613,0.04324538781987686,-1.8163044869859744,27.0,51.0,13.0,54.0,41.0,0.0,45.0,11.0,1.0,43.0,77.0,18.0,40.0,30.0,39.0,0.0,0.0,27.0,4.0,15.0,0.0,0.0,4.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
