original_feature_index,feature_index,p_x1_y0,p_x1_y1,diff,abs_diff
287,130,0.2222222222222222,0.6783625730994152,0.45614035087719296,0.45614035087719296
216,59,0.15789473684210525,0.5614035087719298,0.40350877192982454,0.40350877192982454
221,64,0.15789473684210525,0.5614035087719298,0.40350877192982454,0.40350877192982454
281,124,0.4152046783625731,0.7660818713450293,0.3508771929824562,0.3508771929824562
230,73,0.16374269005847952,0.5029239766081871,0.3391812865497076,0.3391812865497076
215,58,0.15204678362573099,0.4853801169590643,0.3333333333333333,0.3333333333333333
218,61,0.15204678362573099,0.4853801169590643,0.3333333333333333,0.3333333333333333
238,81,0.28654970760233917,0.6198830409356725,0.3333333333333333,0.3333333333333333
208,51,0.14035087719298245,0.47368421052631576,0.3333333333333333,0.3333333333333333
212,55,0.15204678362573099,0.47953216374269003,0.32748538011695905,0.32748538011695905
217,60,0.15204678362573099,0.47953216374269003,0.32748538011695905,0.32748538011695905
259,102,0.23976608187134502,0.5555555555555556,0.31578947368421056,0.31578947368421056
224,67,0.1695906432748538,0.4853801169590643,0.3157894736842105,0.3157894736842105
245,88,0.3157894736842105,0.6257309941520468,0.3099415204678363,0.3099415204678363
304,147,0.5789473684210527,0.28654970760233917,-0.2923976608187135,0.2923976608187135
288,131,0.6140350877192983,0.3216374269005848,-0.2923976608187135,0.2923976608187135
247,90,0.4327485380116959,0.14035087719298245,-0.29239766081871343,0.29239766081871343
261,104,0.42105263157894735,0.13450292397660818,-0.28654970760233917,0.28654970760233917
209,52,0.19883040935672514,0.47368421052631576,0.27485380116959063,0.27485380116959063
275,118,0.5497076023391813,0.28654970760233917,-0.2631578947368421,0.2631578947368421
286,129,0.5029239766081871,0.25146198830409355,-0.25146198830409355,0.25146198830409355
248,91,0.45614035087719296,0.21052631578947367,-0.24561403508771928,0.24561403508771928
262,105,0.543859649122807,0.30409356725146197,-0.23976608187134507,0.23976608187134507
255,98,0.6549707602339181,0.4152046783625731,-0.23976608187134502,0.23976608187134502
195,38,0.39766081871345027,0.15789473684210525,-0.23976608187134502,0.23976608187134502
243,86,0.38011695906432746,0.14619883040935672,-0.23391812865497075,0.23391812865497075
257,100,0.6081871345029239,0.38596491228070173,-0.2222222222222222,0.2222222222222222
268,111,0.6491228070175439,0.4327485380116959,-0.216374269005848,0.216374269005848
258,101,0.52046783625731,0.30409356725146197,-0.216374269005848,0.216374269005848
285,128,0.5087719298245614,0.2982456140350877,-0.21052631578947373,0.21052631578947373
250,93,0.2573099415204678,0.4678362573099415,0.21052631578947367,0.21052631578947367
308,151,0.8421052631578947,0.631578947368421,-0.21052631578947367,0.21052631578947367
305,148,0.6842105263157895,0.8947368421052632,0.21052631578947367,0.21052631578947367
269,112,0.30409356725146197,0.5146198830409356,0.21052631578947367,0.21052631578947367
295,138,0.5029239766081871,0.2982456140350877,-0.2046783625730994,0.2046783625730994
251,94,0.39766081871345027,0.5964912280701754,0.19883040935672514,0.19883040935672514
310,153,0.7426900584795322,0.543859649122807,-0.19883040935672514,0.19883040935672514
242,85,0.5087719298245614,0.3157894736842105,-0.19298245614035092,0.19298245614035092
234,77,0.6198830409356725,0.4327485380116959,-0.1871345029239766,0.1871345029239766
293,136,0.42105263157894735,0.6081871345029239,0.1871345029239766,0.1871345029239766
312,155,0.6783625730994152,0.49707602339181284,-0.18128654970760233,0.18128654970760233
239,82,0.3684210526315789,0.19298245614035087,-0.17543859649122806,0.17543859649122806
226,69,0.1871345029239766,0.3391812865497076,0.15204678362573099,0.15204678362573099
210,53,0.19298245614035087,0.04093567251461988,-0.15204678362573099,0.15204678362573099
249,92,0.6081871345029239,0.4619883040935672,-0.14619883040935672,0.14619883040935672
303,146,0.4502923976608187,0.5906432748538012,0.1403508771929825,0.1403508771929825
289,132,0.38011695906432746,0.23976608187134502,-0.14035087719298245,0.14035087719298245
211,54,0.2046783625730994,0.07017543859649122,-0.13450292397660818,0.13450292397660818
219,62,0.5672514619883041,0.7017543859649122,0.13450292397660812,0.13450292397660812
317,160,0.6491228070175439,0.7777777777777778,0.1286549707602339,0.1286549707602339
189,32,0.13450292397660818,0.2631578947368421,0.1286549707602339,0.1286549707602339
190,33,0.14619883040935672,0.26900584795321636,0.12280701754385964,0.12280701754385964
272,115,0.19298245614035087,0.07017543859649122,-0.12280701754385964,0.12280701754385964
236,79,0.5964912280701754,0.47368421052631576,-0.12280701754385964,0.12280701754385964
300,143,0.5964912280701754,0.47953216374269003,-0.11695906432748537,0.11695906432748537
284,127,0.5964912280701754,0.47953216374269003,-0.11695906432748537,0.11695906432748537
267,110,0.672514619883041,0.5555555555555556,-0.11695906432748537,0.11695906432748537
315,158,0.9298245614035088,0.8187134502923976,-0.11111111111111116,0.11111111111111116
263,106,0.5087719298245614,0.6140350877192983,0.10526315789473684,0.10526315789473684
316,159,0.7426900584795322,0.847953216374269,0.10526315789473684,0.10526315789473684
265,108,0.2046783625730994,0.10526315789473684,-0.09941520467836257,0.09941520467836257
235,78,0.11695906432748537,0.21637426900584794,0.09941520467836257,0.09941520467836257
276,119,0.13450292397660818,0.22807017543859648,0.0935672514619883,0.0935672514619883
311,154,0.6783625730994152,0.5847953216374269,-0.0935672514619883,0.0935672514619883
223,66,0.1111111111111111,0.023391812865497075,-0.08771929824561403,0.08771929824561403
182,25,0.14035087719298245,0.05263157894736842,-0.08771929824561403,0.08771929824561403
273,116,0.15789473684210525,0.07017543859649122,-0.08771929824561403,0.08771929824561403
214,57,0.19883040935672514,0.2807017543859649,0.08187134502923976,0.08187134502923976
222,65,0.6900584795321637,0.7660818713450293,0.07602339181286555,0.07602339181286555
231,74,0.14035087719298245,0.06432748538011696,-0.07602339181286549,0.07602339181286549
299,142,0.8888888888888888,0.8128654970760234,-0.07602339181286544,0.07602339181286544
200,43,0.10526315789473684,0.03508771929824561,-0.07017543859649122,0.07017543859649122
240,83,0.6491228070175439,0.7192982456140351,0.07017543859649122,0.07017543859649122
297,140,0.25146198830409355,0.3216374269005848,0.07017543859649122,0.07017543859649122
227,70,0.05263157894736842,0.12280701754385964,0.07017543859649122,0.07017543859649122
229,72,0.15789473684210525,0.0935672514619883,-0.06432748538011696,0.06432748538011696
318,161,0.9707602339181286,0.9064327485380117,-0.0643274853801169,0.0643274853801169
301,144,0.7134502923976608,0.6491228070175439,-0.0643274853801169,0.0643274853801169
179,22,0.05847953216374269,0.0,-0.05847953216374269,0.05847953216374269
266,109,0.29239766081871343,0.23391812865497075,-0.05847953216374269,0.05847953216374269
321,164,0.935672514619883,0.9883040935672515,0.052631578947368474,0.052631578947368474
252,95,0.45614035087719296,0.5087719298245614,0.052631578947368474,0.052631578947368474
199,42,0.2631578947368421,0.21052631578947367,-0.05263157894736842,0.05263157894736842
181,24,0.08187134502923976,0.029239766081871343,-0.05263157894736842,0.05263157894736842
254,97,0.45614035087719296,0.40350877192982454,-0.05263157894736842,0.05263157894736842
278,121,0.8654970760233918,0.8128654970760234,-0.05263157894736836,0.05263157894736836
246,89,0.18128654970760233,0.13450292397660818,-0.04678362573099415,0.04678362573099415
232,75,0.5672514619883041,0.6140350877192983,0.04678362573099415,0.04678362573099415
292,135,0.631578947368421,0.672514619883041,0.040935672514619936,0.040935672514619936
282,125,0.9005847953216374,0.9415204678362573,0.040935672514619936,0.040935672514619936
253,96,0.6783625730994152,0.7192982456140351,0.040935672514619936,0.040935672514619936
241,84,0.29239766081871343,0.3333333333333333,0.04093567251461988,0.04093567251461988
280,123,0.14619883040935672,0.1871345029239766,0.04093567251461988,0.04093567251461988
313,156,0.9473684210526315,0.9064327485380117,-0.040935672514619825,0.040935672514619825
186,29,0.005847953216374269,0.04093567251461988,0.03508771929824561,0.03508771929824561
203,46,0.04093567251461988,0.07602339181286549,0.03508771929824561,0.03508771929824561
277,120,0.7485380116959064,0.7134502923976608,-0.03508771929824561,0.03508771929824561
176,19,0.03508771929824561,0.0,-0.03508771929824561,0.03508771929824561
198,41,0.07017543859649122,0.03508771929824561,-0.03508771929824561,0.03508771929824561
168,11,0.03508771929824561,0.0,-0.03508771929824561,0.03508771929824561
294,137,0.8830409356725146,0.8538011695906432,-0.0292397660818714,0.0292397660818714
306,149,0.3742690058479532,0.34502923976608185,-0.029239766081871343,0.029239766081871343
183,26,0.029239766081871343,0.0,-0.029239766081871343,0.029239766081871343
205,48,0.017543859649122806,0.04678362573099415,0.029239766081871343,0.029239766081871343
296,139,0.25146198830409355,0.2222222222222222,-0.029239766081871343,0.029239766081871343
307,150,0.7251461988304093,0.695906432748538,-0.029239766081871288,0.029239766081871288
213,56,0.04093567251461988,0.017543859649122806,-0.023391812865497075,0.023391812865497075
260,103,0.24561403508771928,0.2222222222222222,-0.023391812865497075,0.023391812865497075
314,157,0.5789473684210527,0.6023391812865497,0.023391812865497075,0.023391812865497075
206,49,0.04093567251461988,0.017543859649122806,-0.023391812865497075,0.023391812865497075
283,126,0.40350877192982454,0.4269005847953216,0.023391812865497075,0.023391812865497075
228,71,0.10526315789473684,0.08187134502923976,-0.023391812865497075,0.023391812865497075
279,122,0.6432748538011696,0.6666666666666666,0.023391812865497075,0.023391812865497075
220,63,0.03508771929824561,0.017543859649122806,-0.017543859649122806,0.017543859649122806
174,17,0.017543859649122806,0.0,-0.017543859649122806,0.017543859649122806
202,45,0.029239766081871343,0.011695906432748537,-0.017543859649122806,0.017543859649122806
204,47,0.15204678362573099,0.1695906432748538,0.017543859649122806,0.017543859649122806
225,68,0.029239766081871343,0.011695906432748537,-0.017543859649122806,0.017543859649122806
185,28,0.017543859649122806,0.0,-0.017543859649122806,0.017543859649122806
193,36,0.15789473684210525,0.14035087719298245,-0.017543859649122806,0.017543859649122806
244,87,0.4152046783625731,0.40350877192982454,-0.011695906432748537,0.011695906432748537
302,145,0.9005847953216374,0.9122807017543859,0.011695906432748537,0.011695906432748537
180,23,0.04093567251461988,0.029239766081871343,-0.011695906432748537,0.011695906432748537
319,162,0.9824561403508771,0.9941520467836257,0.011695906432748537,0.011695906432748537
298,141,0.15789473684210525,0.14619883040935672,-0.011695906432748537,0.011695906432748537
197,40,0.017543859649122806,0.005847953216374269,-0.011695906432748537,0.011695906432748537
270,113,0.4678362573099415,0.45614035087719296,-0.011695906432748537,0.011695906432748537
196,39,0.017543859649122806,0.005847953216374269,-0.011695906432748537,0.011695906432748537
237,80,0.6491228070175439,0.6432748538011696,-0.005847953216374324,0.005847953216374324
274,117,0.7076023391812866,0.7017543859649122,-0.005847953216374324,0.005847953216374324
309,152,0.49122807017543857,0.4853801169590643,-0.005847953216374269,0.005847953216374269
264,107,0.4678362573099415,0.47368421052631576,0.005847953216374269,0.005847953216374269
194,37,0.11695906432748537,0.1111111111111111,-0.005847953216374269,0.005847953216374269
188,31,0.0,0.005847953216374269,0.005847953216374269,0.005847953216374269
187,30,0.005847953216374269,0.0,-0.005847953216374269,0.005847953216374269
184,27,0.011695906432748537,0.005847953216374269,-0.005847953216374269,0.005847953216374269
207,50,0.08771929824561403,0.08187134502923976,-0.005847953216374269,0.005847953216374269
271,114,0.15789473684210525,0.16374269005847952,0.005847953216374269,0.005847953216374269
233,76,0.0935672514619883,0.09941520467836257,0.005847953216374269,0.005847953216374269
170,13,0.0,0.005847953216374269,0.005847953216374269,0.005847953216374269
165,8,0.005847953216374269,0.0,-0.005847953216374269,0.005847953216374269
159,2,0.0,0.0,0.0,0.0
160,3,0.0,0.0,0.0,0.0
161,4,0.0,0.0,0.0,0.0
162,5,0.0,0.0,0.0,0.0
163,6,0.0,0.0,0.0,0.0
164,7,0.0,0.0,0.0,0.0
166,9,0.0,0.0,0.0,0.0
167,10,0.0,0.0,0.0,0.0
169,12,0.0,0.0,0.0,0.0
171,14,0.0,0.0,0.0,0.0
175,18,0.0,0.0,0.0,0.0
177,20,0.0,0.0,0.0,0.0
178,21,0.0,0.0,0.0,0.0
191,34,0.017543859649122806,0.017543859649122806,0.0,0.0
192,35,0.0,0.0,0.0,0.0
201,44,0.0,0.0,0.0,0.0
256,99,0.14035087719298245,0.14035087719298245,0.0,0.0
173,16,0.0,0.0,0.0,0.0
320,163,0.9941520467836257,0.9941520467836257,0.0,0.0
290,133,0.6783625730994152,0.6783625730994152,0.0,0.0
