1,0.989
2,1.0
3,0.993
4,0.998
5,0.996
6,0.989
7,0.992
8,0.996
9,0.998
10,0.991
11,0.491
12,0.488
13,0.869
14,0.881
15,0.955
16,0.854
17,0.881
18,0.862
19,0.874
20,0.509
21,0.891
22,0.877
23,0.877
24,0.879
25,0.872
26,0.879
