1,0.857
2,0.861
3,0.86
4,0.9
5,0.884
6,0.904
7,0.886
8,0.914
9,0.914
10,0.934
26,0.798
vanilla,0.823
random,0.789
6,0.915
6,0.925
6,0.062
6,0.802
6,0.97
