1,0.6
2,0.527
3,0.6
4,0.582
5,0.6
6,0.618
7,0.636
8,0.382
9,0.582
10,0.618
11,0.727
12,0.618
13,0.618
14,0.655
15,0.618
16,0.545
17,0.691
18,0.673
19,0.782
20,0.636
21,0.709
22,0.709
23,0.691
24,0.836
25,0.655
26,0.618
vanilla,0.8
vanilla,0.818
