1,0.943
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,1.0
14,0.999
15,0.999
16,0.999
17,0.999
18,0.999
19,1.0
20,0.999
21,0.999
22,0.999
23,1.0
24,1.0
25,1.0
26,0.999
