1,0.696
2,0.69
3,0.691
4,0.689
5,0.721
6,0.718
7,0.699
8,0.686
9,0.742
10,0.8
11,0.814
12,0.818
13,0.854
14,0.703
15,0.623
16,0.613
17,0.726
18,0.621
19,0.631
20,0.668
21,0.703
22,0.632
23,0.75
24,0.721
25,0.614
26,0.591
vanilla,0.679
random,0.663
1,0.307
1,0.694
2,0.706
3,0.709
4,0.704
5,0.726
6,0.723
7,0.721
8,0.736
9,0.748
26,0.662
vanilla,0.691
random,0.671
