1,0.769
1,0.811
1,0.824
1,0.999
2,0.998
3,0.998
4,0.998
5,0.999
6,1.0
7,0.997
8,0.991
9,0.986
10,0.989
11,0.995
12,0.991
13,0.992
14,0.908
15,0.906
16,0.924
17,0.933
18,0.927
19,0.925
20,0.981
21,0.914
22,0.919
23,0.917
24,0.912
25,0.916
26,0.918
vanilla,0.978
random,0.935
