1,0.779
2,0.836
3,0.781
4,0.803
5,0.762
6,0.839
7,0.788
8,0.809
9,0.839
10,0.781
11,0.84
12,0.793
13,0.807
14,0.784
15,0.794
16,0.799
17,0.778
18,0.818
19,0.796
20,0.808
21,0.811
22,0.789
23,0.791
24,0.737
25,0.736
26,0.726
vanilla,0.792
1,0.81
1,0.32
1,0.8
2,0.806
3,0.79
4,0.811
5,0.799
6,0.778
7,0.801
8,0.811
9,0.78
26,0.743
vanilla,0.794
random,0.786
