degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random,  Target 
13.0,0.13513513513513514,2.0,1.0,1.0,0.48650425541051995,0.0027683681296793903,0.13513513513513514,5.0,0.015015015015015015,0.0,0.0,1.0,1.0,0.0,0.0,13.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.268132001944662,
12.0,0.35135135135135137,2.0,1.0,1.3846153846153846,0.4930066485916347,0.5291609850310026,0.35191441441441446,17.25,0.3138138138138138,0.0,0.0,1.0,1.0,1.0,1.0,12.0,2.0,13.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,-0.3190250575245165,
2.0,0.32432432432432434,2.0,1.0,1.4166666666666667,0.5,0.4687549612179103,0.32484407484407485,16.45,0.2732732732732733,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,12.0,0.0,0.12244897959183673,0.0,0.0,1.0,0.0,0.12764205440580959,
1.0,0.05405405405405406,2.0,2.0,1.5,0.0,0.03622424071491281,0.1876876876876877,8.516666666666666,0.036036036036036036,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.1153954627608367,
2.0,0.02702702702702703,13.0,12.0,2.0,0.5,0.030129037601972233,0.17236624379481522,7.526190476190477,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03191856291833497,
2.0,0.05405405405405406,13.0,2.0,1.0,5.5,8.228416105069291e-05,0.05405405405405406,2.0,0.0015015015015015015,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.40340777205110956,
1.0,0.05405405405405406,13.0,13.0,1.0,0.0,8.228416105069291e-05,0.05405405405405406,2.0,0.0015015015015015015,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0461303587946083,
1.0,0.02702702702702703,13.0,13.0,5.0,0.0,0.001238027983459106,0.07507507507507508,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3779476338952107,
1.0,0.02702702702702703,13.0,13.0,5.0,0.0,0.001238027983459106,0.07507507507507508,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12894054393966978,
1.0,0.02702702702702703,13.0,13.0,5.0,0.0,0.001238027983459106,0.07507507507507508,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.292608483088324,
1.0,0.02702702702702703,13.0,13.0,5.0,0.0,0.001238027983459106,0.07507507507507508,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3098562965422904,
2.0,0.02702702702702703,13.0,12.0,5.0,0.5,0.001238027983459106,0.07507507507507508,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.20787559972428543,
2.0,0.05405405405405406,13.0,12.0,12.5,0.5,0.2439927003042197,0.32484407484407485,12.916666666666668,0.04504504504504504,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.15,0.0,0.0,1.0,0.0,0.6006332117177037,
1.0,0.05405405405405406,13.0,13.0,7.5,0.0,0.13815151715062132,0.24841017488076314,11.033333333333333,0.06906906906906907,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.014758380907491,
1.0,0.02702702702702703,13.0,13.0,13.0,0.0,0.1292839536506084,0.23460960960960958,10.116666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16706617698670478,
2.0,0.02702702702702703,13.0,12.0,13.0,0.5,0.1292839536506084,0.23460960960960958,10.116666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6331789680942344,
1.0,0.02702702702702703,13.0,13.0,13.0,0.0,0.1292839536506084,0.23460960960960958,10.116666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4014578985816274,
1.0,0.02702702702702703,12.0,12.0,13.0,0.0,0.1292839536506084,0.23460960960960958,10.116666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.565589099319149,
1.0,0.02702702702702703,12.0,12.0,13.0,0.0,0.1292839536506084,0.23460960960960958,10.116666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.365440330321815,
1.0,0.05405405405405406,12.0,12.0,12.5,0.0,0.2439927003042197,0.32484407484407485,12.916666666666668,0.04504504504504504,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.15,0.0,0.0,1.0,0.0,2.3859307620330616,
1.0,0.05405405405405406,12.0,12.0,12.5,0.0,0.2439927003042197,0.32484407484407485,12.916666666666668,0.04504504504504504,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.15,0.0,0.0,1.0,0.0,0.33025991975886954,
1.0,0.02702702702702703,12.0,12.0,13.0,0.0,0.1292839536506084,0.23460960960960958,10.116666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4524024739384632,
1.0,0.02702702702702703,12.0,12.0,13.0,0.0,0.1292839536506084,0.23460960960960958,10.116666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09880418863469473,
2.0,0.05405405405405406,12.0,1.0,12.5,5.5,0.2439927003042197,0.32484407484407485,12.916666666666668,0.04504504504504504,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.15,0.0,0.0,1.0,0.0,-0.38520377839760134,
1.0,0.02702702702702703,12.0,12.0,13.0,0.0,0.1292839536506084,0.23460960960960958,10.116666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.019790134187881864,
1.0,0.02702702702702703,2.0,2.0,12.0,0.0,0.11470875085156856,0.22226173541963018,9.783333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0961357409446415,


